Time_Index,KR_nuclear,KR_utilitypv,onwind,offwind-ac,offwind-dc,availability_one,SEL_solar,SEL_onwind,SEL_offwind-dc,PUS_solar,PUS_onwind,PUS_offwind-dc,TAE_solar,TAE_onwind,TAE_offwind-dc,INC_solar,INC_onwind,INC_offwind-dc,KWJ_solar,KWJ_onwind,KWJ_offwind-dc,DJJ_solar,DJJ_onwind,DJJ_offwind-dc,USN_solar,USN_onwind,USN_offwind-dc,SJG_solar,SJG_onwind,SJG_offwind-dc,GGI_solar,GGI_onwind,GGI_offwind-dc,GWN_solar,GWN_onwind,GWN_offwind-dc,CNB_solar,CNB_onwind,CNB_offwind-dc,CNA_solar,CNA_onwind,CNA_offwind-dc,JNB_solar,JNB_onwind,JNB_offwind-dc,JNA_solar,JNA_onwind,JNA_offwind-dc,GNB_solar,GNB_onwind,GNB_offwind-dc,GNA_solar,GNA_onwind,GNA_offwind-dc,JEJ_solar,JEJ_onwind,JEJ_offwind-dc
6793,0.85,0,0.134221673,0.359431114,0.513040085,,0.179421345,0,0,0.061250988,0.28692227,0,0.011366315,0.126806159,0.72687452,0.159620925,0.441604929,0.684033965,0.021350612,0.229893647,0,0.059618311,0,0,0.038713534,0.392226933,0,0.104981564,0,0,0.179191163,0,0,0.116352988,0.032844705,0,0.094835328,0,0,0.140021951,0.022792375,0.400996791,0.019047214,0.034626926,0,0.028563666,0.236911418,0.464234485,0.011366315,0.126806159,0.72687452,0.035799739,0.083735029,0,0.058834761,0.156263269,0.714377825
6794,0.85,0,0.137057778,0.32428114,0.497467354,,0.277293407,0,0,0.131394544,0.585917435,0,0.028665222,0.109844803,0.708869952,0.306971029,0.493438339,0.721100876,0.024336567,0.144925109,0,0.107957099,0,0,0.107184594,0.463172704,0,0.188402484,0,0,0.28777181,0,0,0.217244378,0.031010397,0,0.178831467,0,0,0.229762698,0.03390439,0.471480959,0.061976263,0.03370925,0,0.042194018,0.175209404,0.412447526,0.028665222,0.109844803,0.708869952,0.083548332,0.128605394,0.042981491,0.154711991,0.129363711,0.780053911
6795,0.85,0,0.130765532,0.300282889,0.4938725,,0.475882786,0,0,0.089337844,0.739924113,0,0.030493387,0.12184638,0.816126176,0.518407095,0.444435482,0.630826658,0.037124033,0.115777032,0,0.146273865,0.014113726,0,0.078745721,0.482052144,0,0.223650454,0.012060169,0,0.429909248,0,0,0.293917882,0.038298614,0,0.210675027,0,0,0.266493274,0.056436972,0.454739267,0.095079676,0.03674353,0,0.059998439,0.143611035,0.391871562,0.030493387,0.12184638,0.816126176,0.054081989,0.157009548,0.22624912,0.183223683,0.09872457,0.809747878
6796,0.85,0,0.121897949,0.291324942,0.512461968,,0.421562964,0,0,0.0855365,0.696420336,0,0.038958699,0.14078786,0.853456393,0.544849799,0.367196693,0.521690023,0.065453793,0.133156931,0,0.173526411,0.014181297,0,0.067833564,0.424021838,0,0.22253676,0.016716242,0,0.379034473,0,0,0.286767684,0.063822531,0,0.150949485,0,0,0.304195685,0.057542687,0.398857751,0.184285193,0.038421019,0,0.090333764,0.156240866,0.436441159,0.038958699,0.14078786,0.853456393,0.092137844,0.160014779,0.467237454,0.429707789,0.075075493,0.805985463
6797,0.85,0,0.101849307,0.268178166,0.520501673,,0.481512337,0,0,0.145500683,0.654023343,0,0.049797509,0.122381322,0.868319674,0.541636588,0.315361455,0.43922424,0.058818167,0.157055785,0,0.181202481,0.010670531,0,0.09184226,0.358827777,0,0.202879021,0,0,0.407103496,0,0,0.259855823,0.07401445,0,0.168637518,0,0,0.251575351,0.051298265,0.354396139,0.158783958,0.053713248,0,0.074652342,0.185398108,0.493868628,0.049797509,0.122381322,0.868319674,0.082173734,0.167299464,0.676848011,0.37461499,0.0878962,0.79003654
6798,0.85,0,0.060927793,0.20310882,0.466956146,,0.529349083,0,0,0.144554634,0.575497172,0,0.03742835,0.122219882,0.826812266,0.559523661,0.291930973,0.389284,0.051431653,0.15363988,0,0.175163165,0.017604202,0,0.053515395,0.331515998,0,0.16002478,0.016959558,0,0.411747104,0.013881177,0,0.255762837,0.08847193,0,0.149590308,0,0,0.196100637,0.052683916,0.319838912,0.151449237,0.049190722,0,0.061547427,0.191217957,0.552243985,0.03742835,0.122219882,0.826812266,0.063283169,0.167999509,0.787864734,0.396386507,0.104608251,0.79808578
6799,0.85,0.107721482,0.049054854,0.179142327,0.456384279,,0.479463606,0,0,0.085131234,0.511634457,0,0.022522858,0.157726084,0.733284626,0.496559633,0.270402422,0.338131515,0.033050486,0.122248425,0,0.115694512,0.029238229,0,0.041795206,0.292657767,0,0.126748528,0.023434069,0,0.377553264,0.029737855,0,0.227859946,0.121194564,0,0.119378991,0,0,0.211117507,0.059438784,0.302996376,0.114938578,0.044310408,0,0.043518077,0.164429754,0.584952346,0.022522858,0.157726084,0.733284626,0.036933724,0.170749031,0.795866889,0.329978584,0.121080235,0.835482203
6800,0.85,0.29472708,0.056313135,0.163741982,0.443099919,,0.267963136,0,0,0.029789613,0.472368853,0,0.010190806,0.186320368,0.664652707,0.328461467,0.243888873,0.289135265,0.020508213,0.092481604,0,0.037746993,0.022029539,0,0.018365572,0.273482812,0,0.05518208,0.01201398,0,0.211432613,0.045672211,0,0.091838198,0.136638203,0,0.056233796,0,0,0.098135809,0.058917446,0.266303364,0.035169021,0.042221787,0,0.024301513,0.150042757,0.59203291,0.010190806,0.186320368,0.664652707,0.016419353,0.169833053,0.76193628,0.201447411,0.125059346,0.855769501
6801,0.85,0.44924639,0.136100809,0.161304268,0.451590033,,0.152866803,0,0,0.012244044,0.484986368,0,0,0.215405834,0.592452208,0.156227433,0.191241639,0.21974259,0.013685402,0.087158447,0,0.022100952,0.025661049,0,0,0.271567706,0,0.037578924,0,0,0.122676175,0.050456374,0,0.061687381,0.130468149,0,0.037928009,0,0,0.068892359,0.053935027,0.217244048,0.01897074,0.033320668,0,0.015631558,0.159627188,0.573108071,0,0.215405834,0.592452208,0,0.178379968,0.746445337,0.118925908,0.114814521,0.862845524
6802,0.85,0.5527124,0.225443695,0.181541084,0.460853665,,0.019997807,0,0,0,0.481686614,0,0,0.255524177,0.504431961,0.026048677,0.146702051,0.165644508,0,0.063595272,0,0,0.045095812,0,0,0.333763268,0,0.010551461,0.011902743,0,0.020544753,0.06682327,0,0,0.129317332,0,0,0.018394687,0,0.021955563,0.057243517,0.189916906,0,0.030227012,0,0,0.153635289,0.541889283,0,0.255524177,0.504431961,0,0.189158717,0.771193358,0.027926018,0.107947764,0.86580514
6803,0.85,0.5878576,0.292558124,0.240502525,0.487748761,,0,0,0,0,0.296271902,0,0,0.154943662,0.345082881,0,0.079947794,0.092004706,0,0,0,0,0.021872814,0,0,0.269083829,0,0,0,0,0,0.064380016,0,0,0.056524119,0,0,0,0,0,0.025106123,0.125422078,0,0,0,0,0.076489003,0.34020631,0,0.154943662,0.345082881,0,0.120134753,0.512301646,0,0.024970796,0.814782119
6804,0.85,0.554518374,0.386907852,0.313851029,0.552236481,,0,0.035295816,0,0,0.510585982,0,0,0.215291282,0.307126156,0,0.082441555,0.095817842,0,0.031013876,0,0,0.060053046,0,0,0.441751952,0,0,0.036393707,0,0,0.09246239,0,0,0.065374165,0,0,0.032810077,0,0,0.056323341,0.109551288,0,0.010247912,0,0,0.100149689,0.350696384,0,0.215291282,0.307126156,0,0.159672992,0.610847541,0,0.05216306,0.84051272
6805,0.85,0.462149788,0.467764382,0.404650863,0.622163113,,0,0.077348089,0,0,0.719955866,0,0,0.261727508,0.25547581,0,0.099318478,0.101781622,0,0.014245347,0,0,0.069641343,0,0,0.564592839,0,0,0.054912822,0,0,0.096102061,0,0,0.080488326,0,0,0.067418545,0,0,0.061290144,0.081091577,0,0.014150127,0,0,0.118197419,0.366394794,0,0.261727508,0.25547581,0,0.205477321,0.785658412,0,0.075524057,0.838110764
6806,0.85,0.385926104,0.508091968,0.498272694,0.654216791,,0,0.093925933,0,0,0.839665915,0,0,0.278832479,0.297409062,0,0.121502433,0.119396843,0,0.01489912,0,0,0.088988272,0,0,0.607251641,0,0,0.077814419,0,0,0.089516434,0,0,0.088374157,0,0,0.082596755,0,0,0.076180931,0.083542454,0,0.011200824,0,0,0.141570295,0.396550261,0,0.278832479,0.297409062,0,0.229469033,0.835052734,0,0.161004281,0.8196896
6807,0.85,0.259537457,0.452879157,0.545171425,0.64655106,,0,0.108577522,0,0,0.890403262,0,0,0.282610478,0.342733264,0,0.169277876,0.156466569,0,0,0,0,0.133008366,0,0,0.611928445,0,0,0.112669223,0,0,0.09002669,0,0,0.095806795,0,0,0.10155979,0,0,0.107505027,0.111805693,0,0.022762766,0,0,0.170858074,0.406728977,0,0.282610478,0.342733264,0,0.254914975,0.880591138,0,0.293095607,0.766171143
6808,0.85,0.146814916,0.312538904,0.539280243,0.626503529,,0,0.114584197,0,0,0.92370874,0,0,0.299871672,0.374573216,0,0.218680981,0.193821081,0,0.014062165,0,0,0.188971884,0,0,0.646901286,0,0,0.156177827,0,0,0.095356536,0,0,0.124181007,0,0,0.129810158,0,0,0.138619029,0.12489178,0,0.032230997,0,0,0.196996684,0.410138739,0,0.299871672,0.374573216,0,0.283918477,0.8855,0,0.455652472,0.706018147
6809,0.85,0.037058307,0.218655604,0.518730589,0.614270019,,0,0.116457217,0,0,0.92903977,0,0,0.321425486,0.441904643,0,0.250935136,0.21893272,0,0.011919981,0,0,0.2501166,0,0,0.676045325,0,0,0.190639982,0,0,0.107330466,0,0,0.17099537,0,0,0.15267279,0,0,0.168102734,0.133881616,0,0.059362184,0,0,0.213135028,0.39834361,0,0.321425486,0.441904643,0,0.304947653,0.8855,0,0.483923358,0.677676711
6810,0.85,0,0.132099645,0.467910783,0.568883693,,0,0.113414884,0,0,0.919145719,0,0,0.351728148,0.550173303,0,0.285882849,0.245415996,0,0,0,0,0.316867895,0,0,0.666966267,0,0,0.217930753,0,0,0.118440095,0,0,0.208912734,0,0,0.182571661,0,0,0.207414917,0.168254084,0,0.091716524,0,0,0.234066978,0.382856025,0,0.351728148,0.550173303,0,0.314806835,0.8855,0,0.41535604,0.666376033
6811,0.85,0,0.137814358,0.45609766,0.527814238,,0,0.126576469,0,0,0.904015229,0,0,0.366466424,0.594275295,0,0.321691714,0.260212734,0,0,0,0,0.353178876,0,0,0.626529862,0,0,0.240198359,0,0,0.132434678,0,0,0.243543196,0,0,0.201718059,0,0,0.245160485,0.203988692,0,0.113241265,0,0,0.265804621,0.380683112,0,0.366466424,0.594275295,0,0.312422118,0.8855,0,0.438105004,0.659206811
6812,0.85,0,0.129137143,0.40277521,0.455508142,,0,0.143820815,0,0,0.890885252,0,0,0.368013337,0.594576568,0,0.347834563,0.270697019,0,0,0,0,0.370716509,0,0,0.602648712,0,0,0.25975498,0,0,0.146135149,0,0,0.278172402,0,0,0.215309656,0,0,0.274844731,0.237616112,0,0.127907762,0,0,0.300191178,0.390589763,0,0.368013337,0.594576568,0,0.324470934,0.8855,0,0.524625273,0.659792168
6813,0.85,0,0.117815295,0.339051398,0.396123924,,0,0.16733247,0,0,0.898640257,0,0,0.375868786,0.595249052,0,0.395288795,0.319126669,0,0.012217577,0,0,0.385832613,0,0,0.613110697,0,0,0.277713216,0,0,0.170359453,0,0,0.302149928,0,0,0.226257196,0,0,0.312064129,0.285895596,0,0.137994161,0,0,0.3315234,0.398000956,0,0.375868786,0.595249052,0,0.334902769,0.8855,0,0.695429455,0.625730923
6814,0.85,0,0.101607678,0.284853793,0.33559066,,0,0.204569088,0,0,0.919964129,0,0,0.392118567,0.560133736,0,0.4814101,0.401624515,0,0.023211838,0,0,0.396671174,0,0,0.664110182,0,0,0.298160198,0,0,0.203302433,0,0,0.315580387,0,0,0.229340462,0,0,0.360283699,0.373673352,0,0.147200195,0,0,0.358445508,0.404675945,0,0.392118567,0.560133736,0,0.339847631,0.8855,0,0.79383144,0.621139339
6815,0.85,0,0.086060454,0.250844928,0.297795297,,0,0.071587438,0,0,0.69895519,0,0,0.235087537,0.411484647,0,0.263855391,0.260660732,0,0,0,0,0.179484096,0,0,0.480371848,0,0,0.1509622,0,0,0.077075803,0,0,0.139970741,0,0,0.065798094,0,0,0.193503955,0.189415552,0,0.055602291,0,0,0.240581607,0.376023113,0,0.235087537,0.411484647,0,0.212793127,0.885483504,0,0.641282038,0.621919204
6816,0.85,0,0.067966834,0.220962117,0.269953997,,0.011520728,0.123746537,0,0.014212196,0.731257448,0,0,0.26537109,0.456738712,0.013471573,0.371987649,0.316899616,0.018967058,0.017880076,0,0,0.315670517,0,0,0.520151363,0,0,0.272715495,0,0,0.138375984,0,0.024286932,0.193227766,0,0,0.145270611,0,0,0.314617944,0.270200547,0,0.097004303,0,0.02605038,0.274327338,0.392294524,0,0.26537109,0.456738712,0.01756729,0.246160013,0.8855,0.028981584,0.831941692,0.614345586
6817,0.85,0,0.05806851,0.217087076,0.259990546,,0.053821972,0.15980288,0,0.051325469,0.804479305,0,0.015816516,0.295520249,0.462902876,0.054078917,0.472107859,0.364637696,0.107130631,0.035199746,0,0.011125741,0.385680729,0,0.044128374,0.570675708,0,0.014043835,0.322008108,0,0.045250237,0.179003985,0,0.076936235,0.207301309,0,0.028048445,0.211003662,0,0.023029342,0.395693843,0.403927979,0.034874837,0.145415409,0,0.116123878,0.317142153,0.406394361,0.015816516,0.295520249,0.462902876,0.041974072,0.303163137,0.8855,0.06278871,0.936332783,0.622416498
6818,0.85,0,0.058028233,0.22597105,0.269615424,,0.082160932,0.17495973,0,0.075849824,0.879506053,0,0.025430907,0.352282646,0.469522712,0.089475193,0.513164892,0.399980886,0.192698068,0.021444686,0,0.025827782,0.399489722,0,0.058670245,0.662637424,0,0.031544021,0.331695096,0,0.07217097,0.198890376,0,0.128799459,0.241264702,0,0.042352694,0.208661041,0,0.048714872,0.434270632,0.516714343,0.072105292,0.191338774,0,0.232482833,0.335097308,0.423796105,0.025430907,0.352282646,0.469522712,0.085617165,0.358334305,0.8855,0.166512385,0.961555364,0.622501891
6819,0.85,0,0.059464316,0.238208848,0.288734973,,0.115109185,0.190029902,0,0.149858925,0.932543558,0,0.056503729,0.363949282,0.463338498,0.142360786,0.55834622,0.443763481,0.295324585,0.037432165,0,0.033072013,0.421722072,0,0.11745875,0.72925088,0,0.03357262,0.315768004,0,0.098801735,0.204115474,0,0.199300014,0.272015439,0,0.051314434,0.208120139,0,0.058056033,0.448064534,0.596973746,0.130278475,0.223471468,0,0.320688036,0.376752046,0.441417534,0.056503729,0.363949282,0.463338498,0.160573157,0.392164844,0.8855,0.198819761,0.964052794,0.603842095
6820,0.85,0,0.060713162,0.242000789,0.295799347,,0.228211539,0.158584792,0,0.20858899,0.964307859,0,0.079707998,0.377454333,0.439944025,0.25864856,0.55700714,0.491385006,0.371061013,0.056005166,0,0.0571128,0.457220973,0,0.175809322,0.77373868,0,0.060932535,0.352093369,0,0.18416947,0.184595569,0,0.245535194,0.285455543,0,0.078875126,0.223610007,0,0.077400256,0.418665536,0.597580133,0.133926976,0.242020839,0,0.406924361,0.421038939,0.436086471,0.079707998,0.377454333,0.439944025,0.18797502,0.425412394,0.8855,0.243778179,0.971739511,0.58465325
6821,0.85,0,0.055806608,0.230592373,0.290132091,,0.157525203,0.120481056,0,0.190347372,0.961873529,0,0.088419684,0.35786394,0.365737837,0.202677137,0.587064494,0.534254814,0.376555858,0.053233409,0,0.053122683,0.453635155,0,0.174519898,0.749577205,0,0.047971605,0.304030424,0,0.142861027,0.14045987,0,0.208570011,0.259172016,0,0.068930008,0.199053153,0,0.066417145,0.426103061,0.644846457,0.184794921,0.217413676,0,0.387524149,0.442136744,0.423945235,0.088419684,0.35786394,0.365737837,0.169296601,0.423436915,0.8855,0.269553552,0.989001771,0.593905447
6822,0.85,0,0.020298408,0.107543052,0.216371726,,0.074788055,0.101084535,0,0.241839228,0.928096391,0,0.061549583,0.307125711,0.326250443,0.12476025,0.572711019,0.504846553,0.329761893,0.038619047,0,0.06675286,0.395037092,0,0.140230872,0.661680502,0,0.059443376,0.288663805,0,0.098249202,0.131226352,0,0.221781729,0.216283892,0,0.060336597,0.163622788,0,0.064888157,0.448181215,0.671048032,0.176571934,0.1796727,0,0.327725697,0.409103996,0.431459556,0.061549583,0.307125711,0.326250443,0.175908654,0.370712912,0.8855,0.170293818,0.974739833,0.567120117
6823,0.85,0.117339253,0.022474459,0.101947735,0.21169464,,0.079601768,0.088552635,0,0.239149351,0.902577255,0,0.061754256,0.283062605,0.323062529,0.131877912,0.523280592,0.443336009,0.312270136,0.018593606,0,0.037867918,0.386797968,0,0.159224936,0.629814798,0,0.025993939,0.332571071,0,0.088407192,0.133532062,0,0.196626729,0.208319035,0,0.028052222,0.17268998,0,0.036777522,0.474419434,0.616513704,0.158817013,0.147236337,0,0.312895876,0.387543564,0.462530053,0.061754256,0.283062605,0.323062529,0.178145895,0.334035876,0.8855,0.162358857,0.972431596,0.585314088
6824,0.85,0.305967408,0.017700262,0.086341286,0.172070884,,0.079824162,0.056525277,0,0.138789629,0.882768295,0,0.038161456,0.263475863,0.294805221,0.106449238,0.488550595,0.430753382,0.064929518,0.015760795,0,0.024554751,0.42938819,0,0.098691937,0.591382121,0,0.03203728,0.352048307,0,0.08618045,0.113202357,0,0.119484306,0.198639821,0,0.02606348,0.194288791,0,0.042399429,0.494198111,0.681485037,0.021830607,0.171849129,0,0.09853294,0.371628612,0.499572751,0.038161456,0.263475863,0.294805221,0.11450378,0.332963024,0.8855,0.120236675,0.974522191,0.6225066
6825,0.85,0.469422254,0.020314446,0.065265683,0.134499974,,0.031602467,0.070581045,0,0.055869074,0.834790463,0,0,0.249976388,0.26477449,0.042348444,0.500044573,0.435333676,0.03190838,0.036067624,0,0,0.439925006,0,0.034987251,0.547418815,0,0,0.32817102,0,0.038415557,0.098386463,0,0.078265233,0.161562351,0,0,0.178542007,0,0.010648596,0.490201635,0.740286643,0.011213226,0.198785866,0,0.051693108,0.360145167,0.524446414,0,0.249976388,0.26477449,0.042180208,0.315839136,0.8855,0.063583362,0.990716141,0.683963177
6826,0.85,0.5731161,0.011059085,0.039473863,0.098509066,,0,0.093703514,0,0,0.784651532,0,0,0.231257291,0.280226086,0,0.505922621,0.424393285,0,0.064287725,0,0,0.42940988,0,0,0.461123467,0,0,0.31086203,0,0,0.12093689,0,0.010489962,0.157888107,0,0,0.159919315,0,0,0.483776117,0.734520936,0,0.21642987,0,0.010384977,0.368869872,0.528101663,0,0.231257291,0.280226086,0,0.297048009,0.8855,0.014861808,0.988522121,0.73778186
6827,0.85,0.627807109,0.004095415,0.021710537,0.073301808,,0,0.012503273,0,0,0.520595292,0,0,0.087375262,0.180754569,0,0.282438637,0.215484629,0,0,0,0,0.247696758,0,0,0.284967817,0,0,0.229322265,0,0,0.042340392,0,0,0.024030598,0,0,0.072660186,0,0,0.312103688,0.474448314,0,0.086311562,0,0,0.232032296,0.409342837,0,0.087375262,0.180754569,0,0.187730513,0.8855,0,0.964076955,0.628141271
6828,0.85,0.637787196,0.002232424,0.009950528,0.061943506,,0,0.066465407,0,0,0.571313542,0,0,0.09242258,0.228902876,0,0.30926374,0.213104772,0,0.02253307,0,0,0.261149349,0,0,0.29525492,0,0,0.256010256,0,0,0.095347125,0,0,0.043751138,0,0,0.095897676,0,0,0.311288566,0.493066359,0,0.068673319,0,0,0.303277835,0.40425922,0,0.09242258,0.228902876,0,0.19883717,0.8855,0,0.9794032,0.685621696
6829,0.85,0.605469902,0.001214776,0.004285933,0.056062047,,0,0.088216392,0,0,0.559115396,0,0,0.131960468,0.232116104,0,0.328720662,0.20171269,0,0.029573614,0,0,0.262758489,0,0,0.308766003,0,0,0.262067575,0,0,0.122689428,0,0,0.079089031,0,0,0.107960157,0,0,0.339130565,0.501968045,0,0.068321013,0,0,0.314731022,0.423137978,0,0.131960468,0.232116104,0,0.210968682,0.8855,0,0.976298622,0.719372211
6830,0.85,0.51998112,0.002187444,0.009930603,0.049098955,,0,0.087932228,0,0,0.614233481,0,0,0.145441257,0.24142911,0,0.334164495,0.193172272,0,0.05230055,0,0,0.279768078,0,0,0.36253075,0,0,0.255047982,0,0,0.113461736,0,0,0.103091704,0,0,0.105561886,0,0,0.343810686,0.488065661,0,0.081449998,0,0,0.333690045,0.43779646,0,0.145441257,0.24142911,0,0.225752766,0.8855,0,0.960210464,0.755308166
6831,0.85,0.391480623,0.003764651,0.017857285,0.047964344,,0,0.082603861,0,0,0.635569475,0,0,0.13364747,0.255170828,0,0.339754924,0.224543039,0,0.042012533,0,0,0.245751502,0,0,0.36843824,0,0,0.205321963,0,0,0.096147446,0,0,0.091445298,0,0,0.071918465,0,0,0.302239144,0.489003832,0,0.073624026,0,0,0.321203904,0.432400873,0,0.13364747,0.255170828,0,0.220426028,0.8855,0,0.929041851,0.748472761
6832,0.85,0.220153525,0.005772006,0.022911843,0.049796641,,0,0.099348457,0,0,0.610627267,0,0,0.116395823,0.261752741,0,0.395700753,0.29662919,0,0.044617117,0,0,0.213645869,0,0,0.358191642,0,0,0.18178318,0,0,0.097702429,0,0,0.076450588,0,0,0.06126494,0,0,0.281020435,0.523720011,0,0.069778319,0,0,0.313203534,0.444287267,0,0.116395823,0.261752741,0,0.220984375,0.8855,0,0.930110024,0.778461655
6833,0.85,0.049796086,0.007538131,0.0320174,0.052051571,,0,0.112997624,0,0,0.526312039,0,0,0.114178,0.250064554,0,0.429708172,0.34637581,0,0.052676075,0,0,0.211664391,0,0,0.31769778,0,0,0.173846166,0,0,0.097018039,0,0,0.067776991,0,0,0.069484508,0,0,0.26581477,0.485495821,0,0.073230742,0,0,0.317997448,0.450108209,0,0.114178,0.250064554,0,0.214621958,0.8855,0,0.943256576,0.794928591
6834,0.85,0,0.004300733,0.032244582,0.057679533,,0,0.118862115,0,0,0.560238038,0,0,0.119432226,0.246202234,0,0.435003528,0.375533251,0,0.04267171,0,0,0.205645119,0,0,0.305548703,0,0,0.177176456,0,0,0.09590141,0,0,0.062799427,0,0,0.074182114,0,0,0.24862918,0.428960142,0,0.064773719,0,0,0.319965104,0.45317118,0,0.119432226,0.246202234,0,0.213779738,0.8855,0,0.951012086,0.798972239
6835,0.85,0,0.005447906,0.042836097,0.057728041,,0,0.11898689,0,0,0.543912573,0,0,0.131236759,0.254851206,0,0.449477912,0.406727767,0,0.035560358,0,0,0.200592929,0,0,0.292020956,0,0,0.173687513,0,0,0.09683793,0,0,0.061311387,0,0,0.074900751,0,0,0.24556662,0.427249904,0,0.061263755,0,0,0.323313441,0.451993808,0,0.131236759,0.254851206,0,0.213197949,0.8855,0,0.961400818,0.807361922
6836,0.85,0,0.005605376,0.044422393,0.052495919,,0,0.11970006,0,0,0.549821961,0,0,0.144893273,0.271395468,0,0.435301185,0.400946425,0,0.034840353,0,0,0.207977997,0,0,0.303886766,0,0,0.167389089,0,0,0.100063076,0,0,0.070204648,0,0,0.082051755,0,0,0.236700193,0.409440672,0,0.058630618,0,0,0.320753776,0.461870716,0,0.144893273,0.271395468,0,0.214271076,0.8855,0,0.961699428,0.822766732
6837,0.85,0,0.005294322,0.040580265,0.051009057,,0,0.124525217,0,0,0.56598569,0,0,0.169457617,0.271835886,0,0.443666629,0.410307056,0,0.04862549,0,0,0.222267461,0,0,0.335531348,0,0,0.170122332,0,0,0.108727649,0,0,0.081982478,0,0,0.095472589,0,0,0.241058582,0.409018694,0,0.062574147,0,0,0.331186611,0.469324031,0,0.169457617,0.271835886,0,0.230012108,0.8855,0,0.959962548,0.826929139
6838,0.85,0,0.004491996,0.035382566,0.047623257,,0,0.137633059,0,0,0.592747573,0,0,0.195241943,0.292699222,0,0.451048853,0.408539122,0,0.051304189,0,0,0.225510082,0,0,0.356184278,0,0,0.173753047,0,0,0.12292695,0,0,0.091230116,0,0,0.103868002,0,0,0.247084939,0.429357366,0,0.068241245,0,0,0.330253665,0.467220833,0,0.195241943,0.292699222,0,0.230788176,0.8855,0,0.964766202,0.842827305
6839,0.85,0,0.004283285,0.031649739,0.045778164,,0,0.070579222,0,0,0.320301815,0,0,0.104265856,0.406818667,0,0.224744232,0.211846128,0,0,0,0,0.116729672,0,0,0.174341931,0,0,0.087356652,0,0,0.063656969,0,0,0.049925793,0,0,0.032862075,0,0,0.121959912,0.20856475,0,0.028624966,0,0,0.222922703,0.404174933,0,0.104265856,0.406818667,0,0.13900554,0.811775447,0,0.863929184,0.864784971
6840,0.85,0,0.004108915,0.026716648,0.040179046,,0.072570408,0.0888169,0,0.06846146,0.380172688,0,0.04680818,0.129310421,0.444526879,0.073287658,0.261832342,0.223493845,0.047270273,0.011816006,0,0.036936831,0.151381242,0,0.051335399,0.253692746,0,0.041326137,0.13822099,0,0.067017004,0.077097792,0,0.061263175,0.052527411,0,0.049657897,0.051751015,0,0.044132971,0.18696053,0.235515525,0.044944662,0.038376522,0,0.04475991,0.240972036,0.41696284,0.04680818,0.129310421,0.444526879,0.076467925,0.150279742,0.837730076,0.047088273,0.877389659,0.851868531
