Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,,,,,,,,,
5384,65346.74335,66847.12347,71682.46525,76813.22897,8700,0,,,,,,,,,
5385,72030.06378,73683.89486,79013.76992,84669.28112,8700,0,,,,,,,,,
5386,75002.98577,76725.076,82274.93286,88163.86598,8700,0,,,,,,,,,
5387,76224.76081,77974.90334,83615.16563,89600.02755,8700,0,,,,,,,,,
5388,77105.12932,78875.48537,84580.89065,90634.87556,8700,0,,,,,,,,,
5389,74874.47882,76593.6185,82133.96646,88012.80969,8700,0,,,,,,,,,
5390,76797.28805,78560.57598,84243.20249,90273.01697,8700,0,,,,,,,,,
5391,77402.42152,79179.60348,84907.00694,90984.33409,8700,0,,,,,,,,,
5392,77595.18195,79376.78975,85118.45654,91210.91847,8700,0,,,,,,,,,
5393,78426.6411,80227.33945,86030.53017,92188.27495,8700,0,,,,,,,,,
5394,78069.89046,79862.39771,85639.19062,91768.92474,8700,0,,,,,,,,,
5395,76771.39485,78534.08827,84214.79881,90242.58028,8700,0,,,,,,,,,
5396,76109.67996,77857.18021,83488.92706,89464.75334,8700,0,,,,,,,,,
5397,73668.0479,75359.48757,80810.56551,86594.68462,8700,0,,,,,,,,,
5398,70162.87697,71773.8369,76965.5492,82474.45639,8700,0,,,,,,,,,
5399,66038.18746,67554.44333,72440.94863,77626.00176,8700,0,,,,,,,,,
5400,64180.59072,65654.19563,70403.24779,75442.44989,8700,0,,,,,,,,,
5401,60498.96249,61888.03616,66364.66569,71114.80114,8700,0,,,,,,,,,
5402,58348.86859,59688.57548,64006.10851,68587.42722,8700,0,,,,,,,,,
5403,56947.75923,58255.29625,62469.15398,66940.46322,8700,0,,,,,,,,,
5404,56024.23539,57310.56803,61456.08948,65854.88733,8700,0,,,,,,,,,
5405,55639.67355,56917.17653,61034.24228,65402.84589,8700,0,,,,,,,,,
5406,55786.40164,57067.27354,61195.19646,65575.32056,8700,0,,,,,,,,,
5407,56661.0161,57961.9694,62154.60955,66603.40486,8700,0,,,,,,,,,
5408,58417.9171,59759.20936,64081.85164,68668.59176,8700,0,,,,,,,,,
5409,61381.24902,62790.58023,67332.4947,72151.90374,8700,0,,,,,,,,,
5410,62832.22675,64274.87284,68924.15261,73857.48659,8700,0,,,,,,,,,
5411,64010.84647,65480.554,70217.04592,75242.92038,8700,0,,,,,,,,,
5412,64107.70619,65579.63765,70323.29671,75356.77621,8700,0,,,,,,,,,
5413,62219.42122,63647.99711,68251.93225,73137.1512,8700,0,,,,,,,,,
5414,62539.72959,63975.65986,68603.29626,73513.66454,8700,0,,,,,,,,,
5415,62708.51484,64148.32047,68788.44615,73712.06678,8700,0,,,,,,,,,
5416,62728.65398,64168.922,68810.53789,73735.73976,8700,0,,,,,,,,,
5417,63331.86945,64785.98747,69472.23838,74444.8023,8700,0,,,,,,,,,
5418,64072.22292,65543.33967,70284.37315,75315.06664,8700,0,,,,,,,,,
5419,64870.11682,66359.55345,71159.6272,76252.96811,8700,0,,,,,,,,,
5420,65663.21569,67170.86209,72029.62131,77185.23317,8700,0,,,,,,,,,
5421,64590.08675,66073.09382,70852.44668,75923.80077,8700,0,,,,,,,,,
5422,62053.51299,63478.27959,68069.93831,72942.13083,8700,0,,,,,,,,,
5423,59141.00845,60498.9031,64875.05063,69518.56498,8700,0,,,,,,,,,
5424,58015.13412,59347.17836,63640.01667,68195.13188,8700,0,,,,,,,,,
5425,55141.94887,56408.02395,60488.26049,64817.78475,8700,0,,,,,,,,,
5426,52987.05993,54203.65814,58124.44335,62284.77439,8700,0,,,,,,,,,
5427,51621.43383,52806.67687,56626.41239,60679.51995,8700,0,,,,,,,,,
5428,50815.86787,51982.61489,55742.74243,59732.60019,8700,0,,,,,,,,,
5429,50664.34475,51827.61275,55576.52832,59554.4891,8700,0,,,,,,,,,
5430,50869.57227,52037.55236,55801.65376,59795.72818,8700,0,,,,,,,,,
5431,51059.45567,52231.79553,56009.94739,60018.93069,8700,0,,,,,,,,,
5432,51118.91411,52292.61915,56075.17065,60088.82239,8700,0,,,,,,,,,
5433,51497.72191,52680.12449,56490.70592,60534.10012,8700,0,,,,,,,,,
5434,52336.85312,53538.52239,57411.19546,61520.47488,8700,0,,,,,,,,,
5435,54029.50064,55270.03359,59267.95436,63510.13365,8700,0,,,,,,,,,
5436,54588.60178,55841.97186,59881.26339,64167.34106,8700,0,,,,,,,,,
5437,55038.3761,56302.07312,60374.64578,64696.03792,8700,0,,,,,,,,,
5438,56463.46064,57759.87801,61937.90001,66371.18407,8700,0,,,,,,,,,
5439,57733.18603,59058.75667,63330.73217,67863.70997,8700,0,,,,,,,,,
5440,58906.05171,60258.55168,64617.31355,69242.38005,8700,0,,,,,,,,,
5441,60325.38221,61710.47042,66174.25586,70910.76248,8700,0,,,,,,,,,
5442,62648.09739,64086.51581,68722.1709,73641.04778,8700,0,,,,,,,,,
5443,64458.70278,65938.69323,70708.32432,75769.36267,8700,0,,,,,,,,,
5444,65285.3669,66784.33779,71615.13802,76741.08271,8700,0,,,,,,,,,
5445,64716.67569,66202.58927,70991.30911,76072.60245,8700,0,,,,,,,,,
5446,62368.06732,63800.05617,68414.99039,73311.88044,8700,0,,,,,,,,,
5447,59433.50561,60798.11608,65195.90698,69862.38703,8700,0,,,,,,,,,
5448,57175.04391,58487.79945,62718.47514,67207.62986,8700,0,,,,,,,,,
5449,54150.33553,55393.64288,59400.50485,63652.17162,8700,0,,,,,,,,,
5450,52354.11525,53556.18087,57430.13125,61540.76602,8700,0,,,,,,,,,
5451,51043.15255,52215.11809,55992.0636,59999.76683,8700,0,,,,,,,,,
5452,50448.56815,51606.88186,55339.831,59300.84987,8700,0,,,,,,,,,
5453,50398.69978,51555.8685,55285.12762,59242.23102,8700,0,,,,,,,,,
5454,51152.47936,52326.95507,56111.99022,60128.27738,8700,0,,,,,,,,,
5455,53075.28858,54293.91254,58221.22625,62388.48466,8700,0,,,,,,,,,
5456,55936.96575,57221.29464,61360.35857,65752.30437,8700,0,,,,,,,,,
5457,60221.80944,61604.51959,66060.64115,70789.01565,8700,0,,,,,,,,,
5458,62985.66789,64431.83703,69092.4707,74037.85226,8700,0,,,,,,,,,
5459,65063.83626,66557.72074,71372.12878,76480.67978,8700,0,,,,,,,,,
5460,65664.1747,67171.84312,72030.67331,77186.36045,8700,0,,,,,,,,,
5461,64725.30675,66211.4185,71000.777,76082.74802,8700,0,,,,,,,,,
5462,67351.06818,68897.46817,73881.12028,79169.25552,8700,0,,,,,,,,,
5463,69177.01768,70765.342,75884.10549,81315.60697,8700,0,,,,,,,,,
5464,70155.20492,71765.9887,76957.13331,82465.43811,8700,0,,,,,,,,,
5465,70874.46024,72501.75833,77746.12434,83310.90218,8700,0,,,,,,,,,
5466,71129.55612,72762.71129,78025.95315,83610.76009,8700,0,,,,,,,,,
5467,71280.12024,72916.7324,78191.11528,83787.74391,8700,0,,,,,,,,,
5468,71502.60988,73144.33046,78435.1765,84049.27413,8700,0,,,,,,,,,
5469,70138.9018,71749.31126,76939.24951,82446.27425,8700,0,,,,,,,,,
5470,67091.17725,68631.61007,73596.0315,78863.76116,8700,0,,,,,,,,,
5471,63656.97285,65118.55534,69828.86233,74826.95205,8700,0,,,,,,,,,
5472,61159.71838,62563.96319,67089.48546,71891.50081,8700,0,,,,,,,,,
5473,57665.09653,58989.10381,63256.04103,67783.67271,8700,0,,,,,,,,,
5474,55918.74461,57202.65515,61340.3708,65730.88595,8700,0,,,,,,,,,
5475,54681.62546,55937.13138,59983.30622,64276.68775,8700,0,,,,,,,,,
5476,54097.59014,55339.68644,59342.6455,63590.17092,8700,0,,,,,,,,,
5477,54049.63979,55290.63514,59290.0461,63533.80665,8700,0,,,,,,,,,
5478,55154.41596,56420.77729,60501.93633,64832.43946,8700,0,,,,,,,,,
5479,57883.75015,59212.77778,63495.89431,68040.69379,8700,0,,,,,,,,,
5480,62644.26136,64082.59171,68717.96295,73636.53864,8700,0,,,,,,,,,
5481,68904.65967,70486.73057,75585.3409,80995.45791,8700,0,,,,,,,,,
5482,71653.174,73298.35159,78600.33863,84226.25795,8700,0,,,,,,,,,
5483,72085.6862,73740.79439,79074.78524,84734.66368,8700,0,,,,,,,,,
5484,72082.80917,73737.85131,79071.62926,84731.2818,8700,0,,,,,,,,,
5485,71071.05669,72702.86869,77961.78188,83541.99569,8700,0,,,,,,,,,
5486,73841.62818,75537.05331,81000.97534,86798.72328,8700,0,,,,,,,,,
5487,75140.12379,76865.36275,82425.36715,88325.06774,8700,0,,,,,,,,,
5488,75985.00904,77729.64681,83352.16862,89318.2062,8700,0,,,,,,,,,
5489,77097.45727,78867.63717,84572.47475,90625.85728,8700,0,,,,,,,,,
5490,77097.45727,78867.63717,84572.47475,90625.85728,8700,0,,,,,,,,,
5491,75830.6089,77571.7016,83182.79854,89136.71322,8700,0,,,,,,,,,
5492,74830.3645,76548.49129,82085.57502,87960.95458,8700,0,,,,,,,,,
5493,71860.31953,73510.25324,78827.56804,84469.7516,8700,0,,,,,,,,,
5494,68223.76463,69790.20198,74838.42939,80195.08526,8700,0,,,,,,,,,
5495,64403.08037,65881.79371,70647.30902,75703.98011,8700,0,,,,,,,,,
5496,62934.84051,64379.84264,69036.71533,73978.10613,8700,0,,,,,,,,,
5497,59605.16788,60973.71975,65384.21284,70064.17113,8700,0,,,,,,,,,
5498,57706.33384,59031.28795,63301.27652,67832.14599,8700,0,,,,,,,,,
5499,56659.09809,57960.00736,62152.50557,66601.15029,8700,0,,,,,,,,,
5500,56024.23539,57310.56803,61456.08948,65854.88733,8700,0,,,,,,,,,
5501,56078.8988,57366.48653,61516.05281,65919.14261,8700,0,,,,,,,,,
5502,57004.34064,58313.17678,62531.22127,67006.97305,8700,0,,,,,,,,,
5503,59637.77412,61007.07464,65419.98043,70102.49883,8700,0,,,,,,,,,
5504,63488.1876,64945.89474,69643.71242,74628.54982,8700,0,,,,,,,,,
5505,68960.28208,70543.63008,75646.3562,81060.84047,8700,0,,,,,,,,,
5506,71029.81939,72660.68457,77916.54641,83493.52242,8700,0,,,,,,,,,
5507,71438.35641,73078.60172,78364.69331,83973.74601,8700,0,,,,,,,,,
5508,71650.29698,73295.4085,78597.18266,84222.87609,8700,0,,,,,,,,,
5509,70148.49187,71759.12152,76949.76939,82457.54711,8700,0,,,,,,,,,
5510,73300.74818,74983.75454,80407.65408,86162.9343,8700,0,,,,,,,,,
5511,75673.33173,77410.8133,83010.27251,88951.83848,8700,0,,,,,,,,,
5512,76574.7984,78332.9779,83999.14126,90011.48676,8700,0,,,,,,,,,
5513,77067.72805,78837.22536,84539.86312,90590.91144,8700,0,,,,,,,,,
5514,76167.22039,77916.04178,83552.04635,89532.39044,8700,0,,,,,,,,,
5515,74061.24081,75761.7083,81241.88061,87056.87163,8700,0,,,,,,,,,
5516,73342.9445,75026.9197,80453.94156,86212.53487,8700,0,,,,,,,,,
5517,70844.73102,72471.34652,77713.51271,83275.95633,8700,0,,,,,,,,,
5518,67380.7974,68927.87999,73913.7319,79204.20138,8700,0,,,,,,,,,
5519,63679.03001,65141.11894,69853.05805,74852.87962,8700,0,,,,,,,,,
5520,62184.89696,63612.68017,68214.06068,73096.56892,8700,0,,,,,,,,,
5521,58913.72377,60266.39989,64625.72947,69251.39834,8700,0,,,,,,,,,
5522,57114.62646,58425.99479,62652.1999,67136.61088,8700,0,,,,,,,,,
5523,56079.85781,57367.46755,61517.1048,65920.2699,8700,0,,,,,,,,,
5524,55465.13426,56738.62978,60842.78046,65197.67994,8700,0,,,,,,,,,
5525,55522.67468,56797.49134,60905.89973,65265.31706,8700,0,,,,,,,,,
5526,56403.0432,57698.07338,61871.62477,66300.16508,8700,0,,,,,,,,,
5527,58829.33114,60180.06958,64533.15451,69152.19721,8700,0,,,,,,,,,
5528,62486.02519,63920.72239,68544.38493,73450.53655,8700,0,,,,,,,,,
5529,67710.69584,69265.35299,74275.61578,79591.98756,8700,0,,,,,,,,,
5530,70062.18123,71670.82915,76855.09047,82356.09142,8700,0,,,,,,,,,
5531,71268.61215,72904.96008,78178.49142,83774.21648,8700,0,,,,,,,,,
5532,71646.46095,73291.4844,78592.97472,84218.36695,8700,0,,,,,,,,,
5533,69923.1252,71528.58036,76702.5522,82192.63504,8700,0,,,,,,,,,
5534,72891.25215,74564.85637,79958.45519,85681.58342,8700,0,,,,,,,,,
5535,74887.90492,76607.35286,82148.69429,88028.59168,8700,0,,,,,,,,,
5536,75505.50549,77239.13372,82826.17459,88754.56351,8700,0,,,,,,,,,
5537,75978.29599,77722.77963,83344.8047,89310.31521,8700,0,,,,,,,,,
5538,76214.21173,77964.11206,83603.59376,89587.62741,8700,0,,,,,,,,,
5539,75002.98577,76725.076,82274.93286,88163.86598,8700,0,,,,,,,,,
5540,74457.31074,76166.87211,81676.35166,87522.44053,8700,0,,,,,,,,,
5541,71710.71442,73357.21315,78663.4579,84293.89507,8700,0,,,,,,,,,
5542,68012.78307,69574.37622,74606.99202,79947.08246,8700,0,,,,,,,,,
5543,64052.08377,65522.73813,70262.28139,75291.39364,8700,0,,,,,,,,,
5544,62707.55583,64147.33944,68787.39416,73710.93948,8700,0,,,,,,,,,
5545,59186.08178,60545.01133,64924.49407,69571.54739,8700,0,,,,,,,,,
5546,57327.52603,58643.7826,62885.74123,67386.86823,8700,0,,,,,,,,,
5547,56240.01199,57531.29891,61692.7868,66108.52656,8700,0,,,,,,,,,
5548,55642.55057,56920.11962,61037.39824,65406.22774,8700,0,,,,,,,,,
5549,55630.08348,56907.36627,61023.72241,65391.57303,8700,0,,,,,,,,,
5550,56484.5588,57781.46059,61961.04375,66395.98436,8700,0,,,,,,,,,
5551,58825.49511,60176.14548,64528.94656,69147.68807,8700,0,,,,,,,,,
5552,62853.32491,64296.45541,68947.29634,73882.28688,8700,0,,,,,,,,,
5553,68104.84775,69668.55473,74707.98287,80055.30186,8700,0,,,,,,,,,
5554,70455.37414,72073.04989,77286.40557,82818.27845,8700,0,,,,,,,,,
5555,71717.42747,73364.08033,78670.82183,84301.78606,8700,0,,,,,,,,,
5556,71907.31088,73558.32352,78879.11547,84524.98859,8700,0,,,,,,,,,
5557,70188.77016,71800.32461,76993.95288,82504.89309,8700,0,,,,,,,,,
5558,72888.37513,74561.91329,79955.29922,85678.20157,8700,0,,,,,,,,,
5559,74212.76393,75916.71044,81408.09471,87234.98276,8700,0,,,,,,,,,
5560,74760.35698,76476.87639,82008.77988,87878.66269,8700,0,,,,,,,,,
5561,76073.23769,77819.90121,83448.95151,89421.91651,8700,0,,,,,,,,,
5562,76292.85031,78044.5562,83689.85678,89680.06487,8700,0,,,,,,,,,
5563,74598.28478,76311.08296,81830.99391,87688.15152,8700,0,,,,,,,,,
5564,74135.08435,75837.24731,81322.88367,87143.67258,8700,0,,,,,,,,,
5565,72067.46506,73722.15489,79054.79746,84713.24524,8700,0,,,,,,,,,
5566,68518.17981,70091.37703,75161.38971,80541.16189,8700,0,,,,,,,,,
5567,64718.5937,66204.55132,70993.41309,76074.85702,8700,0,,,,,,,,,
5568,63317.48434,64771.27208,69456.45855,74427.89301,8700,0,,,,,,,,,
5569,59810.3954,61183.65936,65609.33829,70305.4102,8700,0,,,,,,,,,
5570,57747.57114,59073.47206,63346.51199,67880.61926,8700,0,,,,,,,,,
5571,56461.54263,57757.91596,61935.79604,66368.9295,8700,0,,,,,,,,,
5572,55619.5344,56896.57499,61012.15053,65379.1729,8700,0,,,,,,,,,
5573,55360.60249,56631.69792,60728.11377,65074.80584,8700,0,,,,,,,,,
5574,55552.4039,56827.90315,60938.51136,65300.26291,8700,0,,,,,,,,,
5575,56565.11539,57863.86678,62049.41074,66490.67632,8700,0,,,,,,,,,
5576,58772.74972,60122.18904,64471.08721,69085.68738,8700,0,,,,,,,,,
5577,62091.87327,63517.52062,68112.01783,72987.22224,8700,0,,,,,,,,,
5578,64510.48916,65991.66863,70765.13167,75830.23608,8700,0,,,,,,,,,
5579,66355.61881,67879.16299,72789.15667,77999.13324,8700,0,,,,,,,,,
5580,66377.67598,67901.72661,72813.35241,78025.06081,8700,0,,,,,,,,,
5581,64616.93895,66100.56255,70881.90236,75955.36476,8700,0,,,,,,,,,
5582,64538.30037,66020.1184,70795.63933,75862.92736,8700,0,,,,,,,,,
5583,64240.04916,65715.01925,70468.47104,75512.34159,8700,0,,,,,,,,,
5584,64015.6415,65485.45914,70222.30584,75248.5568,8700,0,,,,,,,,,
5585,63881.38051,65348.11547,70075.02753,75090.73684,8700,0,,,,,,,,,
5586,63451.74533,64908.61574,69603.73688,74585.71297,8700,0,,,,,,,,,
5587,63917.82278,65385.39446,70115.00307,75133.57369,8700,0,,,,,,,,,
5588,64565.15257,66047.58714,70825.09501,75894.49135,8700,0,,,,,,,,,
5589,63506.40874,64964.53424,69663.7002,74649.96824,8700,0,,,,,,,,,
5590,61214.38178,62619.88167,67149.44878,71955.75606,8700,0,,,,,,,,,
5591,58533.95696,59877.91353,64209.14219,68804.99331,8700,0,,,,,,,,,
5592,57810.86561,59138.2198,63415.94322,67955.02009,8700,0,,,,,,,,,
5593,54841.77965,56100.96276,60158.98823,64464.94441,8700,0,,,,,,,,,
5594,52811.56163,54024.13035,57931.92954,62078.48116,8700,0,,,,,,,,,
5595,51598.41766,52783.13225,56601.16467,60652.4651,8700,0,,,,,,,,,
5596,50804.35978,51970.84257,55730.11856,59719.07276,8700,0,,,,,,,,,
5597,50494.60049,51653.97111,55390.32643,59354.95957,8700,0,,,,,,,,,
5598,50766.95851,51932.58255,55689.09105,59675.10863,8700,0,,,,,,,,,
5599,51151.52035,52325.97404,56110.93824,60127.15009,8700,0,,,,,,,,,
5600,51515.94305,52698.76399,56510.6937,60555.51856,8700,0,,,,,,,,,
5601,52751.14418,53962.3257,57865.65429,62007.46218,8700,0,,,,,,,,,
5602,53614.25057,54845.24926,58812.44354,63022.01907,8700,0,,,,,,,,,
5603,55994.50617,57280.15622,61423.47786,65819.94149,8700,0,,,,,,,,,
5604,56317.69156,57610.76203,61777.99782,66199.83667,8700,0,,,,,,,,,
5605,55799.82773,57081.0079,61209.92428,65591.10255,8700,0,,,,,,,,,
5606,56403.0432,57698.07338,61871.62477,66300.16508,8700,0,,,,,,,,,
5607,57013.93071,58322.98704,62541.74114,67018.2459,8700,0,,,,,,,,,
5608,58366.13072,59706.23395,64025.04429,68607.71836,8700,0,,,,,,,,,
5609,59462.27582,60827.54686,65227.46662,69896.2056,8700,0,,,,,,,,,
5610,60642.81356,62035.19009,66522.46391,71283.89395,8700,0,,,,,,,,,
5611,62420.81271,63854.01261,68472.84974,73373.88114,8700,0,,,,,,,,,
5612,63665.60392,65127.38458,69838.33023,74837.09763,8700,0,,,,,,,,,
5613,62902.23427,64346.48775,69000.94773,73939.77842,8700,0,,,,,,,,,
5614,61003.40022,62404.05592,66918.01141,71707.75328,8700,0,,,,,,,,,
5615,58422.71213,59764.11448,64087.11158,68674.22819,8700,0,,,,,,,,,
5616,56195.89766,57486.17172,61644.39535,66056.67143,8700,0,,,,,,,,,
5617,53141.46007,54361.60336,58293.81343,62466.26735,8700,0,,,,,,,,,
5618,51459.36163,52640.88344,56448.6264,60489.00871,8700,0,,,,,,,,,
5619,50303.75808,51458.7469,55180.98081,59130.62977,8700,0,,,,,,,,,
5620,49873.1639,51018.26616,54708.63818,58624.47862,8700,0,,,,,,,,,
5621,50216.48844,51369.47353,55085.2499,59028.0468,8700,0,,,,,,,,,
5622,51877.48872,53068.61085,56907.29319,60980.50515,8700,0,,,,,,,,,
5623,55590.76419,56867.14421,60980.59089,65345.35433,8700,0,,,,,,,,,
5624,61873.21966,63293.84666,67872.16457,72730.20116,8700,0,,,,,,,,,
5625,70336.45726,71951.40264,77155.95905,82678.49506,8700,0,,,,,,,,,
5626,74243.45216,75948.10328,81441.75834,87271.05588,8700,0,,,,,,,,,
5627,75163.13996,76888.90738,82450.61486,88352.12258,8700,0,,,,,,,,,
5628,75072.99329,76796.69092,82351.72798,88246.15778,8700,0,,,,,,,,,
5629,73384.1818,75069.10382,80499.17705,86261.00813,8700,0,,,,,,,,,
5630,75608.11925,77344.10352,82938.73732,88875.18301,8700,0,,,,,,,,,
5631,76081.86875,77828.73044,83458.4194,89432.06208,8700,0,,,,,,,,,
5632,75528.52166,77262.67835,82851.42231,88781.61835,8700,0,,,,,,,,,
5633,75627.29939,77363.72404,82959.77707,88897.7288,8700,0,,,,,,,,,
5634,73985.47925,75684.20723,81158.77355,86967.8161,8700,0,,,,,,,,,
5635,72309.13485,73969.37348,79319.89845,84997.32118,8700,0,,,,,,,,,
5636,71258.06307,72894.1688,78166.91955,83761.81634,8700,0,,,,,,,,,
5637,68557.4991,70131.59909,75204.52123,80587.38059,8700,0,,,,,,,,,
5638,65340.0303,66840.25627,71675.10134,76805.33798,8700,0,,,,,,,,,
5639,62251.06845,63680.37097,68286.64785,73174.35161,8700,0,,,,,,,,,
5640,60907.49951,62305.9533,66812.8126,71595.02474,8700,0,,,,,,,,,
5641,57696.74377,59021.47768,63290.75665,67820.87313,8700,0,,,,,,,,,
5642,56104.79199,57392.97423,61544.45648,65949.57932,8700,0,,,,,,,,,
5643,54962.61454,56224.57206,60291.53872,64606.98238,8700,0,,,,,,,,,
5644,54477.35695,55728.17281,59759.23277,64036.57595,8700,0,,,,,,,,,
5645,54731.49383,55988.14475,60038.0096,64335.30659,8700,0,,,,,,,,,
5646,55763.38546,57043.72891,61169.94874,65548.2657,8700,0,,,,,,,,,
5647,58877.2815,60229.12089,64585.75392,69208.56149,8700,0,,,,,,,,,
5648,64334.03186,65811.15982,70571.56588,75622.81557,8700,0,,,,,,,,,
5649,71493.97882,73135.50124,78425.70861,84039.12856,8700,0,,,,,,,,,
5650,75246.57358,76974.25665,82542.13783,88450.19646,8700,0,,,,,,,,,
5651,76445.33244,78200.53937,83857.12287,89859.30319,8700,0,,,,,,,,,
5652,76387.79202,78141.6778,83794.0036,89791.66609,8700,0,,,,,,,,,
5653,74445.80265,76155.0998,81663.7278,87508.91311,8700,0,,,,,,,,,
5654,76430.94734,78185.82399,83841.34306,89842.39392,8700,0,,,,,,,,,
5655,77605.73103,79387.58104,85130.02841,91223.31861,8700,0,,,,,,,,,
5656,77536.68252,79316.94716,85054.28528,91142.154,8700,0,,,,,,,,,
5657,77910.69528,79699.54735,85464.5606,91581.79534,8700,0,,,,,,,,,
5658,77162.66975,78934.34696,84644.00993,90702.51275,8700,0,,,,,,,,,
5659,75861.29712,77603.09442,83216.46216,89172.78643,8700,0,,,,,,,,,
5660,74923.38819,76643.65084,82187.61786,88070.30123,8700,0,,,,,,,,,
5661,71663.72307,73309.14287,78611.91049,84238.65808,8700,0,,,,,,,,,
5662,67964.83272,69525.32492,74554.39262,79890.7182,8700,0,,,,,,,,,
5663,64402.12136,65880.81268,70646.25703,75702.85282,8700,0,,,,,,,,,
5664,62895.52122,64339.62056,68993.58382,73931.88743,8700,0,,,,,,,,,
5665,59434.46462,60799.09711,65196.95896,69863.51432,8700,0,,,,,,,,,
5666,57521.24547,58841.94989,63098.24283,67614.57989,8700,0,,,,,,,,,
5667,56434.69043,57730.44723,61906.34037,66337.3655,8700,0,,,,,,,,,
5668,55841.06504,57123.19203,61255.15977,65639.57583,8700,0,,,,,,,,,
5669,55932.17071,57216.38952,61355.09863,65746.66794,8700,0,,,,,,,,,
5670,57072.43015,58382.82963,62605.91242,67087.01031,8700,0,,,,,,,,,
5671,59952.32845,61328.85124,65765.03252,70472.24846,8700,0,,,,,,,,,
5672,65303.58803,66802.97729,71635.12579,76762.50113,8700,0,,,,,,,,,
5673,72546.0096,74211.68694,79579.7395,85275.76067,8700,0,,,,,,,,,
5674,76299.56336,78051.42339,83697.22069,89687.95587,8700,0,,,,,,,,,
5675,76971.82734,78739.12274,84434.66432,90478.18294,8700,0,,,,,,,,,
5676,76365.73485,78119.1142,83769.80787,89765.73853,8700,0,,,,,,,,,
5677,74077.54393,75778.38575,81259.7644,87076.03548,8700,0,,,,,,,,,
5678,76423.27528,78177.97576,83832.92716,89833.37564,8700,0,,,,,,,,,
5679,76947.85216,78714.59708,84408.36461,90450.00081,8700,0,,,,,,,,,
5680,76536.43812,78293.73687,83957.06175,89966.39536,8700,0,,,,,,,,,
5681,76545.06918,78302.56609,83966.52963,89976.54092,8700,0,,,,,,,,,
5682,75485.36634,77218.53217,82804.08284,88730.89052,8700,0,,,,,,,,,
5683,73811.89896,75506.64149,80968.36371,86763.77744,8700,0,,,,,,,,,
5684,73610.50747,75300.62599,80747.44622,86527.04749,8700,0,,,,,,,,,
5685,71175.58846,72809.80053,78076.44858,83664.86979,8700,0,,,,,,,,,
5686,67671.37654,69225.13091,74232.48426,79545.76885,8700,0,,,,,,,,,
5687,64206.48392,65680.68334,70431.65147,75472.88661,8700,0,,,,,,,,,
5688,62807.29257,64249.36616,68896.80093,73828.17717,8700,0,,,,,,,,,
5689,59250.33526,60610.74008,64994.97728,69647.07552,8700,0,,,,,,,,,
5690,57250.80547,58565.30052,62801.58221,67296.6854,8700,0,,,,,,,,,
5691,56257.27412,57548.95739,61711.72258,66128.81771,8700,0,,,,,,,,,
5692,55693.37795,56972.11401,61093.15362,65465.97387,8700,0,,,,,,,,,
5693,55754.7544,57034.89967,61160.48085,65538.12014,8700,0,,,,,,,,,
5694,56666.77015,57967.85557,62160.92148,66610.16858,8700,0,,,,,,,,,
5695,59191.83582,60550.89748,64930.80599,69578.3111,8700,0,,,,,,,,,
5696,63471.88448,64929.21729,69625.82863,74609.38596,8700,0,,,,,,,,,
5697,69470.47385,71065.53601,76206.01384,81660.55631,8700,0,,,,,,,,,
5698,72218.02917,73876.17599,79219.95958,84890.22905,8700,0,,,,,,,,,
5699,72760.82719,74431.43682,79815.38482,85528.27261,8700,0,,,,,,,,,
5700,72119.25144,73775.1303,79111.60481,84774.11865,8700,0,,,,,,,,,
