Time_Index,h2_demand_N,h2_demand_NE,h2_demand_SE,h2_demand_S,Demand_Zero,Demand_Hydrogen,Demand_Ammonia,Demand_Biomethane,Demand_Gasoline,Demand_BioDiesel,Demand_GreenDiesel,Demand_Jetfuel,Demand_Ethanol,Demand_Charcoal,elec_demand_SE,elec_demand_S,elec_demand_NE,elec_demand_N
575,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,44532.218,5180.207691,11441.19641,20595.98448
576,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43424.92782,4905.048861,9809.276198,19983.01829
577,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,39732.12068,4769.216531,9624.391173,19802.94668
578,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,36717.22168,4564.387442,9786.730115,19605.39006
579,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,34626.02003,4455.303447,9627.277754,19747.20258
580,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,33471.29378,4399.622418,9347.484719,19745.00374
581,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,33994.6207,4428.636724,8734.007866,19257.1752
582,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,34363.78563,4344.81997,8665.703024,19136.03596
583,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,34820.8398,4301.227479,9287.584689,18810.91513
584,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,37371.46917,5409.809315,11944.49315,15080.79376
585,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,39220.89507,6434.180447,14472.5113,12329.77455
586,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,40655.01255,6961.095833,15819.70054,10140.18804
587,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,42131.38681,7169.231687,16790.16812,9051.005736
588,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43277.26764,7422.070348,15856.70135,9380.907015
589,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43119.08818,7220.346517,15057.535,9834.481662
590,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,42238.97811,6936.471406,14536.73525,11327.40199
591,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,41733.20527,6931.849792,12997.36717,12877.28649
592,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,40970.45719,6386.24644,12175.55058,15300.70113
593,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,40081.91692,6133.03801,11555.74705,17830.18977
594,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,40324.98924,7659.072399,10118.47764,20314.80345
595,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,44084.88561,9582.299604,10800.21966,20041.50682
596,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43151.22293,9102.308663,11210.76887,20043.96052
597,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,42116.22623,7605.72787,12270.77403,20067.36174
598,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,39941.57203,5812.698797,13094.1837,19822.39215
599,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,38611.03337,4621.263421,12962.33737,19687.15287
600,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,36760.07534,4125.109425,11947.09703,20212.84318
601,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,35196.50455,3861.090025,11207.96363,20655.79482
602,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,32492.78018,3686.962882,11112.24718,20675.06682
603,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,29559.54608,3921.346321,11690.87873,20630.04553
604,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,28287.47681,3812.404389,12541.04333,19666.95153
605,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,28113.72954,3696.280669,13715.09027,17927.93941
606,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,28413.5305,3563.126396,13070.85595,17735.19037
607,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,28517.11931,3876.583062,14204.08604,15317.26457
608,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,31847.87019,4393.081429,17206.8218,9290.282985
609,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,33963.74558,4867.999375,17278.40604,8418.336313
610,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,35664.58304,5391.9425,16035.77552,8509.478798
611,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,36901.77669,6072.859295,15120.8652,8717.997602
612,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,37627.28659,6791.159074,15301.70306,8868.467836
613,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,37949.57839,6151.307844,15679.85511,8810.99199
614,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,36498.13939,5658.752803,16317.1408,9030.625117
615,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,34822.91591,5426.240377,17090.16325,9697.727718
616,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,32846.94024,5315.986621,18079.81321,10942.03182
617,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,32643.7841,5307.513158,17561.46359,13483.79767
618,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,35080.48405,5784.696068,16508.11046,16292.2404
619,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,37396.68489,7322.643682,18492.61911,17389.17628
620,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,37767.13042,6767.098873,19408.81302,16798.86804
621,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,37726.14825,6055.149657,19302.00852,16749.69038
622,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,37503.48867,5427.085709,18885.49867,17105.4805
623,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,36215.12894,5016.466333,18318.09007,17473.67188
624,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,33514.12947,4786.69141,16922.72965,18092.95353
625,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,30472.73913,4707.556723,16221.41839,18729.14263
626,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,28907.84083,4678.769116,16433.6079,17642.89953
627,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,28065.75747,4484.240171,16638.43612,16454.78725
628,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,27687.89285,4478.157615,15855.67666,16691.85598
629,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,28310.74819,4538.062277,14904.17918,17611.25632
630,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,30592.55651,4928.905538,13812.27283,18897.91191
631,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,32282.38162,7174.354052,14850.92423,18118.52936
632,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,35214.41098,7823.300401,16733.26478,17089.52662
633,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,38380.48158,9341.534369,17764.38826,15428.54928
634,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,40457.41798,9647.777004,18108.15031,14123.6993
635,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43099.77239,9848.31193,17782.29994,13467.5957
636,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,44489.37032,9957.683077,17041.4951,13727.54817
637,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,42572.32219,10022.5358,16930.86564,12933.56165
638,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,42583.4643,9778.33886,16630.05016,14552.90559
639,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,42114.44956,9891.371429,16326.03067,17009.24843
640,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,41072.46795,9555.586534,15246.82429,20084.55313
641,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,41798.26331,9685.530764,13431.83929,20956.53663
642,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,42197.04672,9647.896902,12228.36013,20753.66754
643,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43439.68416,9246.280958,14738.58465,20392.62987
644,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43665.58566,8181.536446,16090.66321,20310.31179
645,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43490.03177,7251.92805,15956.1406,20402.2712
646,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43210.47885,7148.698905,15253.91873,20388.06456
647,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,41866.31773,6055.617159,14066.58063,20549.40975
648,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,40360.49967,5024.291944,11845.22948,20570.08788
649,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,37558.05937,4259.477791,10776.99012,20665.24718
650,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,34578.88439,4201.349432,10645.39476,20595.95153
651,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,32785.25389,4164.345286,10348.76432,20542.79291
652,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,31973.65838,4184.025684,10146.88616,20389.42126
653,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,31824.68066,4216.04147,10685.77019,20043.75992
654,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,33319.16397,4944.677665,10813.72608,19764.07223
655,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,34803.41646,6017.24678,12079.52662,19525.29018
656,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,36622.97436,7737.84437,14187.60773,18669.50478
657,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,36824.75209,10050.79646,16220.09414,17812.06322
658,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,39459.36202,10937.36349,16622.96266,15317.3702
659,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,41530.97639,10951.95981,16657.30405,14863.80815
660,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,42252.33307,10971.79437,17015.09925,14306.75566
661,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,41290.31555,10252.91021,17546.56942,13193.17398
662,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,41578.16892,10244.23423,17536.5388,15324.41247
663,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,41236.20899,10938.39421,17058.96239,17074.07665
664,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,41301.29497,10999.85755,15404.27886,19842.70008
665,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,42807.79675,10574.97132,13342.47332,20922.77308
666,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43093.53907,9892.295349,12360.50802,20657.92291
667,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43959.83204,9536.847184,14665.41924,20368.62201
668,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43720.80914,8979.726572,15678.56458,20062.73925
669,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43824.45683,7694.304272,15754.68997,19911.37747
670,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,43736.84707,6956.428879,15451.67037,20056.24742
671,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,41107.66696,6078.081407,15126.15826,20339.41117
672,100,100,100,100,0,13.93182163,1056.03208,172.7545882,33632.71865,3267.049788,7056.827097,4324.41375,9829.752787,16.19574264,38439.49495,5254.300617,13540.34201,20510.26881
673,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,30247.30874,3772.088439,20356.56985,12782.91408
674,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,27716.70284,3543.743224,20654.78741,11986.00096
675,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,26595.29513,3573.104126,20084.69458,11688.30495
676,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,26204.79719,3624.449683,19650.60733,11494.70506
677,100,100,100,100,0,13.48240803,1021.966528,167.1818596,32547.79224,3161.661085,6829.187513,4184.916532,9512.663988,15.67329933,26595.85009,4040.544064,19034.03757,11465.71808
