Time_Index,Demand_MW,Demand_heat,Demand_H2_z2,Demand_H2_z3,Demand_NG_z1,Demand_NG_z2,Demand_NG_z3,Demand_Gasoline_z1,Demand_Gasoline_z2,Demand_Gasoline_z3,Demand_JetFuel_z1,Demand_JetFuel_z2,Demand_JetFuel_z3,Demand_Diesel_z1,Demand_Diesel_z2,Demand_Diesel_z3,Demand_Zero
278,78626.11457,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
279,80570.02195,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
280,81927.01699,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
281,83083.57954,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
282,81262.42507,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
283,78758.45755,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
284,75825.81386,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
285,72927.69442,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
286,69729.40577,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
287,68586.26931,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
288,70252.06463,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
289,67503.5503,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
290,65442.64406,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
291,64119.21427,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
292,63355.84462,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
293,63464.21243,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
294,64495.14505,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
295,67248.45442,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
296,72157.61173,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
297,79569.77755,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
298,80781.96252,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
299,78982.86521,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
300,75758.68336,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
301,70766.09244,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
302,72271.73357,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
303,72912.35031,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
304,74064.11783,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
305,76399.3001,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
306,75326.17116,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
307,73552.00804,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
308,71122.84307,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
309,68936.3069,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
310,66416.03626,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
311,65454.15214,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
312,67048.02193,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
313,64009.88746,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
314,62119.68448,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
315,60959.2859,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
316,60733.91923,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
317,61269.04519,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
318,62644.26136,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
319,65714.04307,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
320,70814.04279,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
321,77446.53585,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
322,77201.03003,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
323,75460.43216,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
324,72607.38605,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
325,68049.22534,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
326,69663.23428,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
327,70506.20151,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
328,71612.8957,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
329,73996.02833,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
330,74041.10166,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
331,73217.31457,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
332,71046.12251,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
333,68770.39867,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
334,66126.41612,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
335,65107.95058,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
336,66276.98023,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
337,63437.36023,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
338,61012.03129,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
339,59583.11072,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
340,59117.03327,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
341,59479.53795,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
342,60704.19001,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
343,63552.44108,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
344,68168.14222,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
345,74833.24152,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
346,75635.93046,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
347,75070.11627,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
348,73782.16974,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
349,70600.18421,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
350,73038.93925,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
351,73523.23783,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
352,73530.90989,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
353,73907.79967,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
354,72226.66024,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
355,70878.29627,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
356,68864.38137,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
357,67229.27427,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
358,65142.47484,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
359,64259.22931,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
360,66195.46463,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
361,63170.75625,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
362,60899.82746,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
363,59544.75043,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
364,59053.7388,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
365,59407.61242,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
366,60189.2032,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
367,61423.44533,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
368,63143.90406,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
369,65367.84151,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
370,64732.0198,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
371,64285.1225,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
372,62242.43739,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
373,58994.28036,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
374,59589.82377,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
375,60243.86661,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
376,61697.72136,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
377,64162.36959,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
378,65545.25782,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
379,66504.26491,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
380,65715.00207,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
381,64558.43952,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
382,63034.57725,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
383,63318.44335,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
384,65060.00023,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
385,62685.49867,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
386,60268.80079,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
387,58948.24802,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
388,58255.8449,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
389,58384.35185,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
390,58978.93625,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
391,59551.46348,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
392,59934.10731,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
393,59594.6188,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
394,56746.36774,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
395,55598.43624,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
396,54362.2761,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
397,53105.0178,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
398,53357.23667,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
399,54479.27497,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
400,57032.15185,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
401,60653.36263,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
402,63855.48732,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
403,65509.77456,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
404,64966.01753,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
405,63790.27484,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
406,62467.80406,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
407,62643.30235,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
408,63184.18235,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
409,60878.7293,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
410,58907.96972,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
411,57573.99086,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
412,57394.65653,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
413,57812.78362,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
414,59705.86363,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
415,63447.9093,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
416,69779.27414,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
417,78870.66138,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
418,82388.2994,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
419,83120.02181,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
420,81905.91883,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
421,77689.16464,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
422,79238.92011,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
423,80115.45259,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
424,79731.84975,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
425,80757.98734,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
426,79602.38379,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
427,78213.74152,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
428,75462.35017,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
429,72728.22095,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
430,69517.4652,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
431,68472.14747,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
432,70010.39485,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
433,67414.36264,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
434,65520.32363,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
435,64412.67044,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
436,63961.93711,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
437,64482.67796,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
438,65808.98477,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
439,68992.88832,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
440,74151.38748,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
441,81482.0377,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
442,81849.33741,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
443,80426.17089,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
444,77784.10635,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
445,73270.05996,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
446,74808.30733,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
447,75623.46336,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
448,76984.29443,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
449,79809.52933,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
450,79974.47855,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
451,78739.27741,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
452,76157.63031,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
453,73467.61542,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
454,70085.1974,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
455,68768.48066,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
456,70423.7269,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
457,67525.60747,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
458,65457.02917,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
459,64230.45909,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
460,63790.27484,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
461,64078.93597,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
462,65280.57186,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
463,68415.56605,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
464,73507.89372,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
465,80046.40408,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
466,79702.12053,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
467,77848.35982,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
468,74832.28251,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
469,69989.29669,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
470,71507.40492,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
471,72035.81783,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
472,73123.33187,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
473,75601.4062,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
474,75331.92521,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
475,74499.50705,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
476,72499.01825,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
477,70348.92435,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
478,67584.1069,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
479,66407.4052,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
480,67887.15314,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
481,64721.47072,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
482,62442.86987,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
483,61184.65256,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
484,60671.58377,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
485,61036.96547,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
486,62347.92817,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
487,65244.12959,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
488,69975.87059,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
489,76701.38734,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
490,76543.15117,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
491,75747.17528,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
492,75413.44081,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
493,72833.71173,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
494,75805.67471,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
495,76812.63216,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
496,76667.82209,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
497,77137.73556,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
498,75295.48294,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
499,73635.44166,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
500,71006.80322,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
501,68559.41711,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
502,65896.25441,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
503,64747.36392,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
504,66129.29314,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
505,63043.20831,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
506,60567.052,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
507,59255.13029,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
508,58720.00433,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
509,59165.94263,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
510,60484.57739,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
511,63178.42831,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
512,67512.18137,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
513,74307.70563,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
514,76113.51599,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
515,75786.49457,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
516,74561.84251,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
517,71511.24095,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
518,73786.00577,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
519,74445.80265,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
520,74036.30662,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
521,74168.6496,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
522,72095.27627,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
523,70220.4174,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
524,67915.92335,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
525,66096.6869,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
526,63422.97512,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
527,62650.0154,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
528,64402.12136,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
529,61157.80037,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
530,58721.92235,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
531,57324.64901,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
532,56756.91681,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
533,56960.22632,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
534,57775.38235,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
535,58821.65909,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
536,59934.10731,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
537,62273.12562,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
538,62449.58292,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
539,62690.2937,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
540,62031.45583,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
541,60197.83427,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
542,60941.06476,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
543,61096.42391,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
544,61100.25994,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
545,61146.29228,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
546,61107.932,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
547,61714.02448,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
548,60833.65597,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
549,59786.42022,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
550,58399.69596,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
551,58453.40036,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
552,59969.59058,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
553,57199.97809,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
554,54849.4517,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
555,53550.9561,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
556,53070.49355,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
557,53449.30135,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
558,54195.40887,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
559,54840.82064,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
560,55009.60589,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
561,54667.24036,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
562,52290.82078,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
563,51743.22773,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
564,50381.43766,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
565,49686.15751,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
566,50345.95439,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
567,50185.80021,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
568,51682.81028,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
569,54696.01057,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
570,57528.91752,8700,7365.93,1811.94,0,0,0,0,0,0,0,0,0,0,0,0,0
