Time_Index,Demand_MW,Demand_MW_25,Demand_MW_30,Demand_MW_35,Demand_heat,Demand_Zero,,,,,,
2066,49341.87397,52313.18885,54954.83728,56975.06847,8700,0,,,,,,
2067,48088.4517,50984.28683,53558.82997,55527.74161,8700,0,,,,,,
2068,47702.93084,50575.55032,53129.45357,55082.58062,8700,0,,,,,,
2069,48003.10006,50893.79541,53463.76902,55429.18606,8700,0,,,,,,
2070,48668.65099,51599.4251,54205.03075,56197.6978,8700,0,,,,,,
2071,49249.80929,52215.58013,54852.29964,56868.76137,8700,0,,,,,,
2072,49502.02815,52482.98734,55133.21005,57159.99852,8700,0,,,,,,
2073,49748.49297,52744.29401,55407.71187,57444.59148,8700,0,,,,,,
2074,49954.6795,52962.89687,55637.35348,57682.6751,8700,0,,,,,,
2075,50525.28872,53567.86757,56272.87326,58341.55764,8700,0,,,,,,
2076,50134.01383,53153.03052,55837.08827,57889.75247,8700,0,,,,,,
2077,49099.24517,52055.9492,54684.60786,56694.90496,8700,0,,,,,,
2078,48785.64985,51723.46951,54335.339,56332.7964,8700,0,,,,,,
2079,48353.13765,51264.91189,53853.62569,55833.37451,8700,0,,,,,,
2080,48268.74503,51175.43723,53759.63285,55735.92634,8700,0,,,,,,
2081,49547.10148,52530.77494,55183.41077,57212.0447,8700,0,,,,,,
2082,51792.13709,54911.00419,57683.83398,59804.38762,8700,0,,,,,,
2083,54052.51681,57307.50156,60201.34678,62414.44839,8700,0,,,,,,
2084,55504.45355,58846.87238,61818.4509,64090.99993,8700,0,,,,,,
2085,55246.48064,58573.36462,61531.13187,63793.11858,8700,0,,,,,,
2086,54481.19298,57761.99215,60678.78769,62909.44082,8700,0,,,,,,
2087,54140.74546,57401.04325,60299.61203,62516.32602,8700,0,,,,,,
2088,53498.21071,56719.81574,59583.98471,61774.39106,8700,0,,,,,,
2089,50447.60915,53485.51022,56186.35712,58251.86103,8700,0,,,,,,
2090,48153.66418,51053.42634,53631.4608,55603.04247,8700,0,,,,,,
2091,47159.17382,49999.04883,52523.8406,54454.70431,8700,0,,,,,,
2092,47055.60106,49889.23903,52408.48576,54335.10883,8700,0,,,,,,
2093,47821.84772,50701.62824,53261.89803,55219.89396,8700,0,,,,,,
2094,49953.72049,52961.88011,55636.28537,57681.56773,8700,0,,,,,,
2095,53229.68872,56435.12365,59284.91658,61464.32868,8700,0,,,,,,
2096,57412.87767,60870.21976,63943.97084,66294.65752,8700,0,,,,,,
2097,61659.36108,65372.42186,68673.51972,71198.07248,8700,0,,,,,,
2098,60860.50817,64525.46288,67783.79202,70275.63692,8700,0,,,,,,
2099,59316.50675,62888.48335,66064.15027,68492.77827,8700,0,,,,,,
2100,57255.6005,60703.47153,63768.80235,66113.04955,8700,0,,,,,,
2101,54397.75936,57673.53425,60585.86295,62813.10001,8700,0,,,,,,
2102,56279.33128,59668.41242,62681.47607,64985.75135,8700,0,,,,,,
2103,58427.50717,61945.94916,65074.02113,67466.25034,8700,0,,,,,,
2104,59783.5432,63383.64423,66584.31519,69032.06533,8700,0,,,,,,
2105,61718.81952,65435.46082,68739.74195,71266.72915,8700,0,,,,,,
2106,62687.41668,66462.38587,69818.52342,72385.16842,8700,0,,,,,,
2107,63460.3764,67281.8924,70679.4124,73277.70511,8700,0,,,,,,
2108,64079.89498,67938.71772,71369.4053,73993.0633,8700,0,,,,,,
2109,62371.90335,66127.87266,69467.11837,72020.84514,8700,0,,,,,,
2110,60796.25469,64457.34013,67712.22929,70201.44342,8700,0,,,,,,
2111,59454.60377,63034.89642,66217.95673,68652.23892,8700,0,,,,,,
2112,59110.32022,62669.88049,65834.50866,68254.69466,8700,0,,,,,,
2113,55379.78263,58714.69391,61679.59784,63947.04241,8700,0,,,,,,
2114,53402.31,56618.13999,59477.17467,61663.6545,8700,0,,,,,,
2115,52584.27695,55750.84587,58566.08497,60719.07162,8700,0,,,,,,
2116,52380.96745,55535.29329,58339.64767,60484.31012,8700,0,,,,,,
2117,52956.3717,56145.34777,58980.50795,61148.72948,8700,0,,,,,,
2118,54604.9049,57893.15387,60816.57266,63052.29099,8700,0,,,,,,
2119,57269.0266,60717.70613,63783.75576,66128.55267,8700,0,,,,,,
2120,59965.75455,63576.82816,66787.25428,69242.4648,8700,0,,,,,,
2121,62362.31328,66117.70509,69456.43736,72009.77148,8700,0,,,,,,
2122,60976.54802,64648.49053,67913.03217,70409.62815,8700,0,,,,,,
2123,58686.43909,62220.47369,65362.40826,67765.23906,8700,0,,,,,,
2124,56297.55242,59687.73082,62701.76999,65006.79131,8700,0,,,,,,
2125,52997.60901,56189.06834,59026.43627,61196.34621,8700,0,,,,,,
2126,54559.83156,57845.36626,60766.37193,63000.2448,8700,0,,,,,,
2127,55872.71227,59237.30725,62228.60147,64516.22833,8700,0,,,,,,
2128,57452.19696,60911.90682,63987.76295,66340.05951,8700,0,,,,,,
2129,59892.87001,63499.55459,66706.07865,69158.30501,8700,0,,,,,,
2130,61588.39455,65297.1818,68594.48028,71116.12742,8700,0,,,,,,
2131,62854.28391,66639.30166,70004.37289,72577.85003,8700,0,,,,,,
2132,63606.14548,67436.43953,70841.76367,73446.02469,8700,0,,,,,,
2133,62199.28207,65944.85631,69274.86028,71821.51932,8700,0,,,,,,
2134,60845.16405,64509.19476,67766.70241,70257.91906,8700,0,,,,,,
2135,59643.52816,63235.19764,66428.37252,68870.38994,8700,0,,,,,,
2136,59044.14873,62599.72422,65760.80973,68178.28643,8700,0,,,,,,
2137,55278.12788,58606.91762,61566.37919,63829.66165,8700,0,,,,,,
2138,53279.55709,56487.99504,59340.4578,61521.91169,8700,0,,,,,,
2139,52424.12277,55581.04738,58387.71219,60534.14157,8700,0,,,,,,
2140,52256.29652,55403.11481,58200.7946,60340.35258,8700,0,,,,,,
2141,53049.39539,56243.97324,59084.11369,61256.14395,8700,0,,,,,,
2142,54655.73227,57947.04201,60873.18198,63110.98136,8700,0,,,,,,
2143,56557.44334,59963.27209,62991.22521,65306.88739,8700,0,,,,,,
2144,58508.06377,62031.3568,65163.74157,67559.26906,8700,0,,,,,,
2145,60866.26221,64531.56342,67790.20062,70282.28111,8700,0,,,,,,
2146,59605.16788,63194.52734,66385.6485,68826.09532,8700,0,,,,,,
2147,58112.95284,61612.45271,64723.68417,67103.03441,8700,0,,,,,,
2148,56066.43171,59442.69226,62444.35778,64739.91619,8700,0,,,,,,
2149,53349.56461,56562.21833,59418.42914,61602.74939,8700,0,,,,,,
2150,55095.91653,58413.7337,61363.4401,63619.26218,8700,0,,,,,,
2151,56395.37114,59791.44008,62810.71623,65119.74259,8700,0,,,,,,
2152,58195.42745,61699.89385,64815.54081,67198.26786,8700,0,,,,,,
2153,60603.49427,64252.97188,67497.5411,69978.86294,8700,0,,,,,,
2154,61528.93611,65234.14284,68528.25805,71047.47075,8700,0,,,,,,
2155,62381.49342,66138.04024,69477.79937,72031.91879,8700,0,,,,,,
2156,63059.51143,66856.88777,70232.9464,72814.82628,8700,0,,,,,,
2157,61835.81838,65559.50523,68870.0502,71401.82775,8700,0,,,,,,
2158,60497.04448,64140.1118,67378.98194,69855.94535,8700,0,,,,,,
2159,58861.93738,62406.5403,65557.87064,67967.88696,8700,0,,,,,,
2160,58586.70235,62114.73091,65251.32581,67650.07304,8700,0,,,,,,
2161,55012.48291,58325.2758,61270.51535,63522.92137,8700,0,,,,,,
2162,53243.11482,56449.35825,59299.86998,61479.8318,8700,0,,,,,,
2163,52229.44433,55374.64561,58170.8878,60309.34635,8700,0,,,,,,
2164,51898.58688,55023.86428,57802.39313,59927.30521,8700,0,,,,,,
2165,52474.95014,55634.93552,58444.32151,60592.83194,8700,0,,,,,,
2166,53944.14901,57192.60797,60080.65143,62289.31607,8700,0,,,,,,
2167,56308.10149,59698.91514,62713.51909,65018.97232,8700,0,,,,,,
2168,58463.94944,61984.58595,65114.60895,67508.33023,8700,0,,,,,,
2169,60437.58604,64077.07283,67312.75972,69787.28868,8700,0,,,,,,
2170,59546.66845,63132.50514,66320.49438,68758.54602,8700,0,,,,,,
2171,58971.26419,62522.45065,65679.63409,68094.12664,8700,0,,,,,,
2172,57953.75767,61443.67098,64546.3795,66919.21173,8700,0,,,,,,
2173,55846.81908,59209.8548,62199.76276,64486.32946,8700,0,,,,,,
2174,58375.72079,61891.04426,65016.34371,67406.4526,8700,0,,,,,,
2175,59870.81285,63476.16917,66681.51234,69132.8356,8700,0,,,,,,
2176,60772.27951,64431.92119,67685.52677,70173.75927,8700,0,,,,,,
2177,62318.19895,66070.93424,69407.30474,71958.83266,8700,0,,,,,,
2178,62541.6476,66307.83873,69656.17214,72216.84884,8700,0,,,,,,
2179,63091.15867,66890.44077,70268.19372,72851.36935,8700,0,,,,,,
2180,63478.59753,67301.21078,70699.7063,73298.74505,8700,0,,,,,,
2181,61987.3415,65720.15291,69038.81007,71576.79152,8700,0,,,,,,
2182,60325.38221,63958.11221,67187.79196,69657.7269,8700,0,,,,,,
2183,58801.51994,62342.48458,65490.58032,67898.12294,8700,0,,,,,,
2184,58358.45866,61872.74263,64997.11789,67386.52002,8700,0,,,,,,
2185,54756.42802,58053.80155,60985.33253,63227.25475,8700,0,,,,,,
2186,52613.04716,55781.34859,58598.12798,60752.29259,8700,0,,,,,,
2187,51615.67979,54723.92082,57487.3035,59600.63235,8700,0,,,,,,
2188,51220.56886,54305.01674,57047.24609,59144.39771,8700,0,,,,,,
2189,51870.77567,54994.37831,57771.41821,59895.1916,8700,0,,,,,,
2190,53256.54092,56463.59286,59314.82339,61495.33492,8700,0,,,,,,
2191,55572.54305,58919.06216,61894.28603,64169.62289,8700,0,,,,,,
2192,58000.74901,61493.49208,64598.71641,66973.47264,8700,0,,,,,,
2193,60747.34533,64405.4855,67657.75617,70144.96777,8700,0,,,,,,
2194,60067.4093,63684.60445,66900.47293,69359.84555,8700,0,,,,,,
2195,58734.38944,62271.31156,65415.81328,67820.60734,8700,0,,,,,,
2196,57076.26618,60513.33789,63569.06757,65905.97219,8700,0,,,,,,
2197,54174.31071,57436.62976,60336.99554,62555.08382,8700,0,,,,,,
2198,56971.7344,60402.51131,63452.64461,65785.26933,8700,0,,,,,,
2199,58712.33228,62247.92614,65391.24697,67795.13793,8700,0,,,,,,
2200,59712.57668,63308.40419,66505.27576,68950.12028,8700,0,,,,,,
2201,60935.31072,64604.76996,67867.10386,70362.01143,8700,0,,,,,,
2202,61020.66235,64695.26138,67962.1648,70460.56697,8700,0,,,,,,
2203,61535.64916,65241.26014,68535.73475,71055.22231,8700,0,,,,,,
2204,61951.85824,65682.53289,68999.29036,71535.81899,8700,0,,,,,,
2205,60592.94519,64241.78755,67485.79199,69966.68191,8700,0,,,,,,
2206,59220.60604,62786.8076,65957.34022,68382.04171,8700,0,,,,,,
2207,57835.79979,61318.6098,64415.00313,66783.00575,8700,0,,,,,,
2208,57448.36093,60907.83978,63983.49055,66335.63005,8700,0,,,,,,
2209,53931.68192,57179.39013,60066.76613,62274.92032,8700,0,,,,,,
2210,51821.86631,54942.52368,57716.94509,59838.71596,8700,0,,,,,,
2211,50765.04049,53822.05694,56539.89837,58618.39904,8700,0,,,,,,
2212,50107.16163,53124.56131,55807.18145,57858.74623,8700,0,,,,,,
2213,50237.58659,53262.84033,55952.44311,58009.34795,8700,0,,,,,,
2214,51094.93893,54171.82151,56907.32493,58999.33281,8700,0,,,,,,
2215,51885.16078,55009.62967,57787.43972,59911.80209,8700,0,,,,,,
2216,52811.56163,55991.81739,58819.22478,60981.51727,8700,0,,,,,,
2217,54625.04404,57914.50577,60839.00276,63075.54566,8700,0,,,,,,
2218,54986.58972,58297.82334,61241.67664,63493.0225,8700,0,,,,,,
2219,55745.16433,59102.07851,62086.54411,64368.9487,8700,0,,,,,,
2220,55963.81795,59333.89921,62330.07102,64621.42807,8700,0,,,,,,
2221,55141.94887,58462.53806,61414.70892,63672.41573,8700,0,,,,,,
2222,56388.65809,59784.32277,62803.23953,65111.99103,8700,0,,,,,,
2223,56594.84461,60002.92562,63032.88113,65350.07464,8700,0,,,,,,
2224,56380.02703,59775.17196,62793.62663,65102.02475,8700,0,,,,,,
2225,56137.39823,59517.93231,62523.3972,64821.86124,8700,0,,,,,,
2226,55763.38546,59121.39689,62106.83802,64389.98865,8700,0,,,,,,
2227,56163.29142,59545.38476,62552.23592,64851.76011,8700,0,,,,,,
2228,56605.39369,60014.10996,63044.63023,65362.25566,8700,0,,,,,,
2229,55840.10603,59202.73749,62192.28606,64478.5779,8700,0,,,,,,
2230,55009.60589,58322.22552,61267.31105,63519.59928,8700,0,,,,,,
2231,54260.62135,57528.13794,60433.12459,62654.74673,8700,0,,,,,,
2232,54257.74433,57525.08766,60429.92029,62651.42463,8700,0,,,,,,
2233,51140.01227,54219.60911,56957.52566,59051.379,8700,0,,,,,,
2234,48886.3456,51830.22905,54447.48956,56449.0698,8700,0,,,,,,
2235,47613.74318,50480.99187,53030.12022,54979.59562,8700,0,,,,,,
2236,47181.23099,50022.43426,52548.40692,54480.17373,8700,0,,,,,,
2237,47462.22006,50320.34419,52861.36035,54804.63185,8700,0,,,,,,
2238,48242.85184,51147.98478,53730.79414,55706.02747,8700,0,,,,,,
2239,48848.94432,51790.5755,54405.83363,56405.88254,8700,0,,,,,,
2240,49392.70134,52367.07699,55011.4466,57033.75884,8700,0,,,,,,
2241,49661.22333,52651.76909,55310.51473,57343.82122,8700,0,,,,,,
2242,50083.18645,53099.14237,55780.47894,57831.06209,8700,0,,,,,,
2243,50491.72347,53532.28106,56235.48974,58302.79984,8700,0,,,,,,
2244,49856.86078,52859.18761,55528.40723,57569.72381,8700,0,,,,,,
2245,48937.17297,51884.11719,54504.09887,56507.76017,8700,0,,,,,,
2246,48603.4385,51530.28559,54132.39991,56122.39693,8700,0,,,,,,
2247,48669.60999,51600.44185,54206.09884,56198.80516,8700,0,,,,,,
2248,49346.669,52318.27263,54960.17778,56980.60529,8700,0,,,,,,
2249,50505.14957,53546.51566,56250.44315,58318.30296,8700,0,,,,,,
2250,52350.27922,55502.75705,58305.46845,60448.87441,8700,0,,,,,,
2251,54044.84475,57299.3675,60192.80198,62405.58946,8700,0,,,,,,
2252,55411.42986,58748.2469,61714.84515,63983.58547,8700,0,,,,,,
2253,55145.7849,58466.60509,61418.98132,63676.8452,8700,0,,,,,,
2254,54206.91695,57471.19951,60373.31096,62592.73425,8700,0,,,,,,
2255,53585.48036,56812.34068,59681.18186,61875.16134,8700,0,,,,,,
2256,52690.72674,55863.70595,58684.64412,60841.98921,8700,0,,,,,,
2257,49688.07553,52680.2383,55340.42155,57374.82746,8700,0,,,,,,
2258,47805.5446,50684.34337,53243.74032,55201.06874,8700,0,,,,,,
2259,46882.97978,49706.22268,52216.22767,54135.78302,8700,0,,,,,,
2260,46890.65184,49714.35674,52224.77248,54144.64195,8700,0,,,,,,
2261,47704.84886,50577.58384,53131.58978,55084.79536,8700,0,,,,,,
2262,49655.46929,52645.66854,55304.10613,57337.17703,8700,0,,,,,,
2263,52990.89596,56181.95104,59018.95957,61188.59465,8700,0,,,,,,
2264,55944.63781,59313.56407,62308.70902,64599.28076,8700,0,,,,,,
2265,58518.61284,62042.54112,65175.49067,67571.45007,8700,0,,,,,,
2266,57827.16873,61309.45898,64405.39023,66773.03946,8700,0,,,,,,
2267,56803.90816,60224.57876,63265.72703,65591.48035,8700,0,,,,,,
2268,54931.92631,58239.86816,61180.79491,63429.90265,8700,0,,,,,,
2269,52127.78957,55266.86931,58057.66914,60191.96559,8700,0,,,,,,
2270,53682.34007,56915.03318,59789.06,61987.00526,8700,0,,,,,,
2271,55260.86575,58588.61598,61547.15338,63809.72907,8700,0,,,,,,
2272,56811.58022,60232.71282,63274.27184,65600.33927,8700,0,,,,,,
2273,59318.42476,62890.51686,66066.28646,68494.993,8700,0,,,,,,
2274,61324.6676,65017.5735,68300.75265,70811.60188,8700,0,,,,,,
2275,62690.2937,66465.43614,69821.72772,72388.49052,8700,0,,,,,,
2276,63515.99881,67340.86433,70741.36222,73341.93232,8700,0,,,,,,
2277,62065.98008,65803.52702,69126.39431,71667.5955,8700,0,,,,,,
2278,60410.73384,64048.60362,67282.8529,69756.28244,8700,0,,,,,,
2279,59089.22206,62647.51182,65811.01045,68230.33261,8700,0,,,,,,
2280,58706.57823,62241.82558,65384.83836,67788.49373,8700,0,,,,,,
2281,55236.89057,58563.19704,61520.45086,63782.04493,8700,0,,,,,,
2282,53393.67894,56608.98918,59467.56177,61653.68821,8700,0,,,,,,
2283,52738.67709,55914.54382,58738.04914,60897.35749,8700,0,,,,,,
2284,52500.84333,55662.38797,58473.16022,60622.73081,8700,0,,,,,,
2285,53098.30475,56295.82787,59138.58681,61312.61959,8700,0,,,,,,
2286,54290.35057,57559.65742,60466.2357,62689.07506,8700,0,,,,,,
2287,56778.97398,60198.14307,63237.95642,65562.68885,8700,0,,,,,,
2288,59434.46462,63013.54451,66195.52662,68628.98424,8700,0,,,,,,
2289,62373.82136,66129.90617,69469.25456,72023.05986,8700,0,,,,,,
2290,61604.69767,65314.46668,68612.63798,71134.95264,8700,0,,,,,,
2291,59170.73767,62733.93621,65901.79899,68324.4587,8700,0,,,,,,
2292,56384.82206,59780.25574,62798.96713,65107.56157,8700,0,,,,,,
2293,52800.05355,55979.61631,58806.40758,60968.22889,8700,0,,,,,,
2294,54438.03766,57716.23807,60630.72317,62859.60936,8700,0,,,,,,
2295,55688.58291,59042.08981,62023.52618,64303.61413,8700,0,,,,,,
2296,57528.91752,60993.24741,64073.21098,66428.64875,8700,0,,,,,,
2297,59969.59058,63580.89519,66791.52669,69246.89426,8700,0,,,,,,
2298,61770.6059,65490.36572,68797.41937,71326.52689,8700,0,,,,,,
2299,63188.01838,66993.13327,70376.07186,72963.21327,8700,0,,,,,,
2300,63890.97058,67738.4165,71158.9895,73774.91227,8700,0,,,,,,
2301,62393.96051,66151.25808,69491.68467,72046.31454,8700,0,,,,,,
2302,60781.86958,64442.08876,67696.20778,70184.83293,8700,0,,,,,,
2303,59415.28448,62993.20937,66174.16462,68606.83693,8700,0,,,,,,
2304,58959.75611,62510.24957,65666.81689,68080.83826,8700,0,,,,,,
2305,55270.45582,58598.78356,61557.83438,63820.80272,8700,0,,,,,,
2306,53331.34348,56542.89995,59398.13524,61581.70945,8700,0,,,,,,
2307,52637.02234,55806.76753,58624.83049,60779.97673,8700,0,,,,,,
2308,52465.36007,55624.76794,58433.64051,60581.75829,8700,0,,,,,,
2309,53000.48603,56192.11861,59029.64057,61199.6683,8700,0,,,,,,
2310,54479.27497,57759.95864,60676.6515,62907.22609,8700,0,,,,,,
2311,56820.21128,60241.86363,63283.88474,65610.30556,8700,0,,,,,,
2312,58276.94306,61786.31824,64906.32936,67292.39394,8700,0,,,,,,
2313,59774.91214,63374.49342,66574.70229,69022.09904,8700,0,,,,,,
2314,58486.0066,62007.97137,65139.17525,67533.79964,8700,0,,,,,,
2315,57361.09128,60815.31485,63886.2934,66234.85977,8700,0,,,,,,
2316,55503.49454,58845.85562,61817.38279,64089.89257,8700,0,,,,,,
2317,52426.99979,55584.09765,58390.91649,60537.46367,8700,0,,,,,,
2318,54467.76688,57747.75755,60663.83429,62893.9377,8700,0,,,,,,
2319,55885.17937,59250.5251,62242.48679,64530.62409,8700,0,,,,,,
2320,57548.09767,61013.58256,64094.573,66450.79607,8700,0,,,,,,
2321,59671.33937,63264.68361,66459.34744,68902.50355,8700,0,,,,,,
2322,61122.3171,64803.03767,68075.38345,70577.94773,8700,0,,,,,,
2323,62397.79654,66155.32511,69495.95708,72050.74401,8700,0,,,,,,
2324,63571.62122,67399.83626,70803.31205,73406.15952,8700,0,,,,,,
2325,62308.60888,66060.76667,69396.62373,71947.759,8700,0,,,,,,
2326,60782.82859,64443.10552,67697.27588,70185.9403,8700,0,,,,,,
2327,59421.03852,62999.30991,66180.57322,68613.48112,8700,0,,,,,,
2328,58872.48646,62417.72463,65569.61974,67980.06799,8700,0,,,,,,
2329,55363.47951,58697.40903,61661.44013,63928.21719,8700,0,,,,,,
2330,53386.96589,56601.87188,59460.08506,61645.93665,8700,0,,,,,,
2331,52564.1378,55729.49396,58543.65485,60695.81694,8700,0,,,,,,
2332,52299.45184,55448.8689,58248.85912,60390.18403,8700,0,,,,,,
2333,52820.19269,56000.9682,58828.83768,60991.48356,8700,0,,,,,,
2334,54333.50589,57605.41151,60514.30022,62738.90651,8700,0,,,,,,
2335,56704.17142,60118.83598,63154.64458,65476.31432,8700,0,,,,,,
2336,58527.24391,62051.69194,65185.10358,67581.41637,8700,0,,,,,,
2337,60185.36717,63809.66561,67031.84929,69496.05152,8700,0,,,,,,
2338,58617.39057,62147.26714,65285.50502,67685.50873,8700,0,,,,,,
2339,57282.4527,60731.94074,63798.70917,66144.05579,8700,0,,,,,,
2340,55208.12036,58532.69432,61488.40785,63748.82396,8700,0,,,,,,
2341,52084.63425,55221.11522,58009.60462,60142.13413,8700,0,,,,,,
2342,54021.82858,57274.96532,60167.16757,62379.01268,8700,0,,,,,,
2343,55644.46859,58995.31898,61974.39357,64252.67532,8700,0,,,,,,
2344,57454.11497,60913.94033,63989.89915,66342.27424,8700,0,,,,,,
2345,59805.60036,63407.02965,66608.8815,69057.53473,8700,0,,,,,,
2346,61498.24788,65201.60659,68494.07883,71012.03505,8700,0,,,,,,
2347,63177.4693,66981.94893,70364.32275,72951.03225,8700,0,,,,,,
2348,63971.52718,67823.82413,71248.70995,73867.93099,8700,0,,,,,,
2349,62514.7954,66279.36952,69626.26533,72185.84261,8700,0,,,,,,
2350,60898.86845,64566.13318,67826.51604,70319.93154,8700,0,,,,,,
2351,59655.03625,63247.39873,66441.18973,68883.67833,8700,0,,,,,,
2352,59130.45937,62691.23239,65856.93877,68277.94934,8700,0,,,,,,
2353,55573.50206,58920.07892,61895.35413,64170.73026,8700,0,,,,,,
2354,53622.88163,56851.99421,59722.83777,61918.34859,8700,0,,,,,,
2355,52534.40858,55697.97448,58510.54374,60661.48861,8700,0,,,,,,
2356,52382.88546,55537.3268,58341.78387,60486.52484,8700,0,,,,,,
2357,53070.49355,56266.34191,59107.61191,61280.506,8700,0,,,,,,
2358,54541.61043,57826.04788,60746.07803,62979.20485,8700,0,,,,,,
2359,56730.06461,60146.28843,63183.48329,65506.21319,8700,0,,,,,,
2360,58389.14689,61905.27887,65031.29711,67421.95572,8700,0,,,,,,
2361,59826.69852,63429.39832,66632.37971,69081.89678,8700,0,,,,,,
2362,58907.96972,62455.34465,65609.13946,68021.04051,8700,0,,,,,,
2363,58123.50192,61623.63704,64735.43328,67115.21544,8700,0,,,,,,
2364,56806.78518,60227.62903,63268.93133,65594.80244,8700,0,,,,,,
2365,54283.63752,57552.54012,60458.759,62681.3235,8700,0,,,,,,
2366,56100.95596,59479.29553,62482.80939,64779.78135,8700,0,,,,,,
2367,57322.731,60774.64455,63843.56939,66190.56515,8700,0,,,,,,
2368,58723.84036,62260.12722,65404.06417,67808.42631,8700,0,,,,,,
2369,60743.5093,64401.41846,67653.48376,70140.53831,8700,0,,,,,,
2370,61461.80561,65162.96981,68453.49101,70969.95515,8700,0,,,,,,
2371,62182.97895,65927.57144,69256.70257,71802.69411,8700,0,,,,,,
2372,62814.96462,66597.61461,69960.58077,72532.44804,8700,0,,,,,,
2373,61714.98349,65431.39379,68735.46954,71262.29969,8700,0,,,,,,
2374,60515.26561,64159.43018,67399.27585,69876.98529,8700,0,,,,,,
2375,59147.7215,62709.53403,65876.16458,68297.88192,8700,0,,,,,,
2376,58983.73128,62535.66849,65693.5194,68108.52239,8700,0,,,,,,
2377,55395.12674,58730.96203,61696.68744,63964.76025,8700,0,,,,,,
2378,53283.39312,56492.06207,59344.73021,61526.34116,8700,0,,,,,,
2379,52291.77979,55440.73484,58240.31433,60381.32511,8700,0,,,,,,
2380,51740.35071,54856.09929,57626.15655,59744.58988,8700,0,,,,,,
2381,52056.82305,55191.62926,57978.62971,60110.02054,8700,0,,,,,,
2382,53032.13326,56225.67161,59064.88788,61236.21136,8700,0,,,,,,
2383,53423.40816,56640.50866,59500.67288,61688.01654,8700,0,,,,,,
2384,52233.28035,55378.71263,58175.16019,60313.7758,8700,0,,,,,,
2385,50830.25298,53891.19645,56612.52921,58693.69991,8700,0,,,,,,
